text,risk_label,intent_label,tags,language,source
Sizga 305884 so'm bonus berildi! Olish uchun: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Karta ma'lumotlarini kiriting: http://pay-check.top,DANGEROUS,REQUEST,phishing,uz,aug
Karta ma'lumotlarini kiriting: http://bank-verify.click,DANGEROUS,REQUEST,phishing,uz,aug
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Yangi aksiya! 1 000 000 so'm yutib oling: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
"Karta raqami va CVV kodini ayting, tizimni tekshiramiz",DANGEROUS,REQUEST,"otp_request,phishing",uz,aug
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
To'lovni tasdiqlash uchun CVV kodni ayting.,DANGEROUS,REQUEST,"otp_request,phishing",uz,aug
Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://bank-verify.click,DANGEROUS,REQUEST,phishing,uz,aug
SMS kodingizni begonalarga bermang. Xavfsizlik xizmati.,SAFE,WARNING,otp_warning,uz,aug
Sovrin yutdingiz! http://promo-gift.ml orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Muvaffaqiyatli to'lov! Miqdor: 35957 so'm. Uzum,SAFE,INFO,transaction_notice,uz,aug
Kodingiz: 495203. Uni hech qachon begona shaxslarga aytmang!,SAFE,WARNING,otp_warning,uz,aug
Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://pay-check.top,DANGEROUS,REQUEST,phishing,uz,aug
Yangi aksiya! 1 000 000 so'm yutib oling: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Sovrin yutdingiz! http://promo-gift.ml orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Hujjatni yuklab oling va oching: photo.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,aug
Yangi aksiya! 1 000 000 so'm yutib oling: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
O'tkazma qabul qilindi: 8625 so'm. Humo/Uzcard,SAFE,INFO,transaction_notice,uz,aug
Xavfsizlik yuzasidan kodni maxfiy tuting. Bank xodimlariga ham bermang.,SAFE,WARNING,otp_warning,uz,aug
Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://secure-login.xyz,DANGEROUS,REQUEST,phishing,uz,aug
Rasmni ko'ring: photo.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,aug
Yangi aksiya! 1 000 000 so'm yutib oling: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
"Karta raqami va CVV kodini ayting, tizimni tekshiramiz",DANGEROUS,REQUEST,"otp_request,phishing",uz,aug
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Sizning kodingiz: 253860,SAFE,INFO,otp,uz,aug
Yangi aksiya! 1 000 000 so'm yutib oling: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Karta ma'lumotlarini kiriting: http://bank-verify.click,DANGEROUS,REQUEST,phishing,uz,aug
"Kodni hoziroq yozib yuboring, pul o'tkazish kerak",DANGEROUS,REQUEST,phishing,uz,aug
O'tkazma qabul qilindi: 149546 so'm. Humo/Uzcard,SAFE,INFO,transaction_notice,uz,aug
O'tkazma qabul qilindi: 12289 so'm. Humo/Uzcard,SAFE,INFO,transaction_notice,uz,aug
Sovrin yutdingiz! http://bonusuz.click orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
"Kodni hoziroq yozib yuboring, pul o'tkazish kerak",DANGEROUS,REQUEST,phishing,uz,aug
Hujjatni yuklab oling va oching: invoice.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,aug
Muvaffaqiyatli to'lov! Miqdor: 135903 so'm. Payme,SAFE,INFO,transaction_notice,uz,aug
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Sizning kodingiz: 986159,SAFE,INFO,otp,uz,aug
"Kodni hoziroq yozib yuboring, pul o'tkazish kerak",DANGEROUS,REQUEST,phishing,uz,aug
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Sovrin yutdingiz! http://prize-win.top orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Sizning hisobingiz xavf ostida! Kodni yuboring.,DANGEROUS,REQUEST,phishing,uz,aug
"Karta raqami va CVV kodini ayting, tizimni tekshiramiz",DANGEROUS,REQUEST,"otp_request,phishing",uz,aug
Karta ma'lumotlarini kiriting: http://unblock-card.io,DANGEROUS,REQUEST,phishing,uz,aug
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Karta faollashtirildi. Kod: 44292,SAFE,INFO,transaction_notice,uz,aug
Karta faollashtirildi. Kod: 184028,SAFE,INFO,transaction_notice,uz,aug
To'lovni tasdiqlash uchun CVV kodni ayting.,DANGEROUS,REQUEST,"otp_request,phishing",uz,aug
Karta ma'lumotlarini kiriting: http://secure-login.xyz,DANGEROUS,REQUEST,phishing,uz,aug
Hisobingizga 397784 so'm kelib tushdi. Manba: Click,SAFE,INFO,transaction_notice,uz,aug
Sizning kodingiz: 727189,SAFE,INFO,otp,uz,aug
Xizmat haqi: 362626 so'm. Ipak Yo'li xizmati.,SAFE,INFO,transaction_notice,uz,aug
"Kodni hoziroq yozib yuboring, pul o'tkazish kerak",DANGEROUS,REQUEST,phishing,uz,aug
Sizga 209520 so'm bonus berildi! Olish uchun: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Hujjatni yuklab oling va oching: invoice.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,aug
Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://secure-login.xyz,DANGEROUS,REQUEST,phishing,uz,aug
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
O'tkazma qabul qilindi: 431456 so'm. Humo/Uzcard,SAFE,INFO,transaction_notice,uz,aug
Xizmat haqi: 208629 so'm. Humo xizmati.,SAFE,INFO,transaction_notice,uz,aug
Sizning hisobingiz xavf ostida! Kodni yuboring.,DANGEROUS,REQUEST,phishing,uz,aug
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Hujjatni yuklab oling va oching: video.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,aug
Sizga 532337 so'm bonus berildi! Olish uchun: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
O'tkazma qabul qilindi: 316937 so'm. Humo/Uzcard,SAFE,INFO,transaction_notice,uz,aug
O'tkazma qabul qilindi: 114485 so'm. Humo/Uzcard,SAFE,INFO,transaction_notice,uz,aug
Sizning kodingiz: 508458,SAFE,INFO,otp,uz,aug
Sovrin yutdingiz! http://prize-win.top orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Rasmni ko'ring: video.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,aug
"Tasdiqlash kodini menga yuboring, aks holda bloklanadi",DANGEROUS,REQUEST,"otp_request,phishing",uz,aug
Karta ma'lumotlarini kiriting: http://secure-login.xyz,DANGEROUS,REQUEST,phishing,uz,aug
Sizga 727141 so'm bonus berildi! Olish uchun: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Rasmni ko'ring: photo.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,aug
"Tasdiqlash kodini menga yuboring, aks holda bloklanadi",DANGEROUS,REQUEST,"otp_request,phishing",uz,aug
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Yangi aksiya! 1 000 000 so'm yutib oling: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Xizmat haqi: 397515 so'm. Uzcard xizmati.,SAFE,INFO,transaction_notice,uz,aug
Rasmni ko'ring: document.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,aug
Kodingiz: 926809. Uni hech qachon begona shaxslarga aytmang!,SAFE,WARNING,otp_warning,uz,aug
Sizning hisobingiz xavf ostida! Kodni yuboring.,DANGEROUS,REQUEST,phishing,uz,aug
Xizmat haqi: 480417 so'm. Ipak Yo'li xizmati.,SAFE,INFO,transaction_notice,uz,aug
Muvaffaqiyatli to'lov! Miqdor: 17232 so'm. Payme,SAFE,INFO,transaction_notice,uz,aug
Hujjatni yuklab oling va oching: photo.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,aug
Sizga 314490 so'm bonus berildi! Olish uchun: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Xizmat haqi: 399074 so'm. Ipak Yo'li xizmati.,SAFE,INFO,transaction_notice,uz,aug
"Karta raqami va CVV kodini ayting, tizimni tekshiramiz",DANGEROUS,REQUEST,"otp_request,phishing",uz,aug
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
"Kodni hoziroq yozib yuboring, pul o'tkazish kerak",DANGEROUS,REQUEST,phishing,uz,aug
Muvaffaqiyatli to'lov! Miqdor: 105990 so'm. Click,SAFE,INFO,transaction_notice,uz,aug
Sizga 680954 so'm bonus berildi! Olish uchun: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
"Kodni hoziroq yozib yuboring, pul o'tkazish kerak",DANGEROUS,REQUEST,phishing,uz,aug
Sovrin yutdingiz! http://bonusuz.click orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Sovrin yutdingiz! http://bonusuz.click orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Yangi aksiya! 1 000 000 so'm yutib oling: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Sizga 711579 so'm bonus berildi! Olish uchun: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
"Karta raqami va CVV kodini ayting, tizimni tekshiramiz",DANGEROUS,REQUEST,"otp_request,phishing",uz,aug
"Karta raqami va CVV kodini ayting, tizimni tekshiramiz",DANGEROUS,REQUEST,"otp_request,phishing",uz,aug
Xizmat haqi: 375320 so'm. Uzcard xizmati.,SAFE,INFO,transaction_notice,uz,aug
Balansingiz: 353830 so'm. To'lov muvaffaqiyatli.,SAFE,INFO,transaction_notice,uz,aug
Sovrin yutdingiz! http://prize-win.top orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Karta ma'lumotlarini kiriting: http://pay-check.top,DANGEROUS,REQUEST,phishing,uz,aug
"Kodni hoziroq yozib yuboring, pul o'tkazish kerak",DANGEROUS,REQUEST,phishing,uz,aug
Sovrin yutdingiz! http://lucky-draw.net orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Hujjatni yuklab oling va oching: scan.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,aug
"Kodni hoziroq yozib yuboring, pul o'tkazish kerak",DANGEROUS,REQUEST,phishing,uz,aug
Hisobingizga 288266 so'm kelib tushdi. Manba: Payme,SAFE,INFO,transaction_notice,uz,aug
Tasdiqlash kodi: 583081,SAFE,INFO,otp,uz,aug
Diqqat! Kodni faqat bank ilovasiga kiriting. Uni begonalarga ishonib topshirmang.,SAFE,WARNING,otp_warning,uz,aug
Karta faollashtirildi. Kod: 726694,SAFE,INFO,transaction_notice,uz,aug
Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://bank-verify.click,DANGEROUS,REQUEST,phishing,uz,aug
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
"Kodni hoziroq yozib yuboring, pul o'tkazish kerak",DANGEROUS,REQUEST,phishing,uz,aug
"Kodni hoziroq yozib yuboring, pul o'tkazish kerak",DANGEROUS,REQUEST,phishing,uz,aug
"Karta raqami va CVV kodini ayting, tizimni tekshiramiz",DANGEROUS,REQUEST,"otp_request,phishing",uz,aug
Yangi aksiya! 1 000 000 so'm yutib oling: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 946592",SAFE,WARNING,otp_warning,uz,aug
Muvaffaqiyatli to'lov! Miqdor: 241466 so'm. Payme,SAFE,INFO,transaction_notice,uz,aug
Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://pay-check.top,DANGEROUS,REQUEST,phishing,uz,aug
Rasmni ko'ring: video.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,aug
"Kodni hoziroq yozib yuboring, pul o'tkazish kerak",DANGEROUS,REQUEST,phishing,uz,aug
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Diqqat! Kodni faqat bank ilovasiga kiriting. Uni begonalarga ishonib topshirmang.,SAFE,WARNING,otp_warning,uz,aug
Xavfsizlik yuzasidan kodni maxfiy tuting. Bank xodimlariga ham bermang.,SAFE,WARNING,otp_warning,uz,aug
Rasmni ko'ring: update.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,aug
"Tasdiqlash kodini menga yuboring, aks holda bloklanadi",DANGEROUS,REQUEST,"otp_request,phishing",uz,aug
Sizning kodingiz: 361851,SAFE,INFO,otp,uz,aug
Sizning kodingiz: 655972,SAFE,INFO,otp,uz,aug
O'tkazma qabul qilindi: 453493 so'm. Humo/Uzcard,SAFE,INFO,transaction_notice,uz,aug
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Karta ma'lumotlarini kiriting: http://bank-verify.click,DANGEROUS,REQUEST,phishing,uz,aug
"Kodni hoziroq yozib yuboring, pul o'tkazish kerak",DANGEROUS,REQUEST,phishing,uz,aug
Rasmni ko'ring: update.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,aug
Sizga 26156 so'm bonus berildi! Olish uchun: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
"Tasdiqlash kodini menga yuboring, aks holda bloklanadi",DANGEROUS,REQUEST,"otp_request,phishing",uz,aug
Karta ma'lumotlarini kiriting: http://secure-login.xyz,DANGEROUS,REQUEST,phishing,uz,aug
To'lovni tasdiqlash uchun CVV kodni ayting.,DANGEROUS,REQUEST,"otp_request,phishing",uz,aug
"Tasdiqlash kodini menga yuboring, aks holda bloklanadi",DANGEROUS,REQUEST,"otp_request,phishing",uz,aug
Yangi aksiya! 1 000 000 so'm yutib oling: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Balansingiz: 27694 so'm. To'lov muvaffaqiyatli.,SAFE,INFO,transaction_notice,uz,aug
Rasmni ko'ring: update.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,aug
Yangi aksiya! 1 000 000 so'm yutib oling: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Tasdiqlash kodi: 31592,SAFE,INFO,otp,uz,aug
Sizga 853809 so'm bonus berildi! Olish uchun: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Sovrin yutdingiz! http://bonusuz.click orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Kodingiz: 153355. Uni hech qachon begona shaxslarga aytmang!,SAFE,WARNING,otp_warning,uz,aug
Balansingiz: 107940 so'm. To'lov muvaffaqiyatli.,SAFE,INFO,transaction_notice,uz,aug
Hujjatni yuklab oling va oching: update.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,aug
Sovrin yutdingiz! http://prize-win.top orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
To'lovni tasdiqlash uchun CVV kodni ayting.,DANGEROUS,REQUEST,"otp_request,phishing",uz,aug
"Karta raqami va CVV kodini ayting, tizimni tekshiramiz",DANGEROUS,REQUEST,"otp_request,phishing",uz,aug
Hujjatni yuklab oling va oching: video.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,aug
"Tasdiqlash kodini menga yuboring, aks holda bloklanadi",DANGEROUS,REQUEST,"otp_request,phishing",uz,aug
Karta ma'lumotlarini kiriting: http://bank-verify.click,DANGEROUS,REQUEST,phishing,uz,aug
Hisobingizga 415686 so'm kelib tushdi. Manba: Payme,SAFE,INFO,transaction_notice,uz,aug
O'tkazma qabul qilindi: 43442 so'm. Humo/Uzcard,SAFE,INFO,transaction_notice,uz,aug
Kodingiz: 157519. Uni hech qachon begona shaxslarga aytmang!,SAFE,WARNING,otp_warning,uz,aug
Yangi aksiya! 1 000 000 so'm yutib oling: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Karta faollashtirildi. Kod: 108925,SAFE,INFO,transaction_notice,uz,aug
Kodingiz: 267837. Uni hech qachon begona shaxslarga aytmang!,SAFE,WARNING,otp_warning,uz,aug
Karta ma'lumotlarini kiriting: http://unblock-card.io,DANGEROUS,REQUEST,phishing,uz,aug
Sovrin yutdingiz! http://prize-win.top orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Rasmni ko'ring: video.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,aug
Tasdiqlash kodi: 964345,SAFE,INFO,otp,uz,aug
Hujjatni yuklab oling va oching: document.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,aug
"Kodni hoziroq yozib yuboring, pul o'tkazish kerak",DANGEROUS,REQUEST,phishing,uz,aug
Karta faollashtirildi. Kod: 563461,SAFE,INFO,transaction_notice,uz,aug
Sizga 142342 so'm bonus berildi! Olish uchun: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Hujjatni yuklab oling va oching: video.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,aug
"Kodni hoziroq yozib yuboring, pul o'tkazish kerak",DANGEROUS,REQUEST,phishing,uz,aug
Sizning kodingiz: 837633,SAFE,INFO,otp,uz,aug
Rasmni ko'ring: photo.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,aug
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Karta faollashtirildi. Kod: 384534,SAFE,INFO,transaction_notice,uz,aug
Sizning kodingiz: 892816,SAFE,INFO,otp,uz,aug
Balansingiz: 110140 so'm. To'lov muvaffaqiyatli.,SAFE,INFO,transaction_notice,uz,aug
Sizga 741762 so'm bonus berildi! Olish uchun: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Xizmat haqi: 337807 so'm. Click xizmati.,SAFE,INFO,transaction_notice,uz,aug
Muvaffaqiyatli to'lov! Miqdor: 383150 so'm. Terminal,SAFE,INFO,transaction_notice,uz,aug
Hisobingizga 123372 so'm kelib tushdi. Manba: Click,SAFE,INFO,transaction_notice,uz,aug
Xavfsizlik yuzasidan kodni maxfiy tuting. Bank xodimlariga ham bermang.,SAFE,WARNING,otp_warning,uz,aug
Sizga 383828 so'm bonus berildi! Olish uchun: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Karta ma'lumotlarini kiriting: http://bank-verify.click,DANGEROUS,REQUEST,phishing,uz,aug
Sovrin yutdingiz! http://promo-gift.ml orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Sizga 646720 so'm bonus berildi! Olish uchun: http://promo-gift.ml,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Diqqat! Kodni faqat bank ilovasiga kiriting. Uni begonalarga ishonib topshirmang.,SAFE,WARNING,otp_warning,uz,aug
Xizmat haqi: 427911 so'm. Hamkorbank xizmati.,SAFE,INFO,transaction_notice,uz,aug
Sovrin yutdingiz! http://promo-gift.ml orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Rasmni ko'ring: video.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,aug
Muvaffaqiyatli to'lov! Miqdor: 272028 so'm. Uzum,SAFE,INFO,transaction_notice,uz,aug
Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://unblock-card.io,DANGEROUS,REQUEST,phishing,uz,aug
"Tasdiqlash kodini menga yuboring, aks holda bloklanadi",DANGEROUS,REQUEST,"otp_request,phishing",uz,aug
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 676533",SAFE,WARNING,otp_warning,uz,aug
"Karta raqami va CVV kodini ayting, tizimni tekshiramiz",DANGEROUS,REQUEST,"otp_request,phishing",uz,aug
Hujjatni yuklab oling va oching: scan.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,aug
Muvaffaqiyatli to'lov! Miqdor: 138690 so'm. Uzum,SAFE,INFO,transaction_notice,uz,aug
Hisobingizga 388369 so'm kelib tushdi. Manba: Terminal,SAFE,INFO,transaction_notice,uz,aug
Balansingiz: 157920 so'm. To'lov muvaffaqiyatli.,SAFE,INFO,transaction_notice,uz,aug
Sizga 530624 so'm bonus berildi! Olish uchun: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Yangi aksiya! 1 000 000 so'm yutib oling: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Sizga 932258 so'm bonus berildi! Olish uchun: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 852765",SAFE,WARNING,otp_warning,uz,aug
Tasdiqlash kodi: 491585,SAFE,INFO,otp,uz,aug
Hujjatni yuklab oling va oching: update.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,aug
Karta ma'lumotlarini kiriting: http://secure-login.xyz,DANGEROUS,REQUEST,phishing,uz,aug
Sizga 741533 so'm bonus berildi! Olish uchun: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Sovrin yutdingiz! http://prize-win.top orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Rasmni ko'ring: invoice.jpg.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,aug
Hujjatni yuklab oling va oching: document.apk,DANGEROUS,REQUEST,"malware,dangerous_file",uz,aug
To'lovni tasdiqlash uchun CVV kodni ayting.,DANGEROUS,REQUEST,"otp_request,phishing",uz,aug
Yangi aksiya! 1 000 000 so'm yutib oling: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Xizmat haqi: 125305 so'm. Hamkorbank xizmati.,SAFE,INFO,transaction_notice,uz,aug
Tasdiqlash kodi: 510496,SAFE,INFO,otp,uz,aug
O'tkazma qabul qilindi: 55148 so'm. Humo/Uzcard,SAFE,INFO,transaction_notice,uz,aug
Tasdiqlash kodi: 220755,SAFE,INFO,otp,uz,aug
Akkauntingiz bloklandi. Darhol loginni tasdiqlang: http://unblock-card.io,DANGEROUS,REQUEST,phishing,uz,aug
"Tasdiqlash kodini menga yuboring, aks holda bloklanadi",DANGEROUS,REQUEST,"otp_request,phishing",uz,aug
Tasdiqlash kodi: 295796,SAFE,INFO,otp,uz,aug
Sizga 967086 so'm bonus berildi! Olish uchun: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Sovrin yutdingiz! http://lucky-draw.net orqali profilingizni tasdiqlang,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://prize-win.top,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Yangi aksiya! 1 000 000 so'm yutib oling: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Sizning raqamingiz g'olib bo'ldi! Sovg'ani olish: http://bonusuz.click,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
Sizga 76830 so'm bonus berildi! Olish uchun: http://lucky-draw.net,SUSPICIOUS,UNKNOWN,"prize_bait,link",uz,aug
