text,label,category,language,source
"Assalomu alaykum, keyingi o'yinga 100% kafolatlangan yutuq. vip signallarni bu yerdan sotib oling: bit.ly/uzb_link !",DANGEROUS,GAMBLING,uz,semantic_context_v1
"срочно: я думаю, что группа становится слишком радикальной в своих убеждениях.",SUSPICIOUS,EXTREMISM,ru,semantic_context_v1
Muhim: dushmanlardan o'zimizni himoya qilish uchun qo'lbola portlovchi moddalar yasashni o'rganing http://scam.uz!,DANGEROUS,EXTREMISM,uz,semantic_context_v1
"Salom, bugun 100 foiz to'lov kafolatlanadi! 50$ tikib, 2 soatda 500$ oling: t.me/yopiq_guruh...",DANGEROUS,GAMBLING,uz,semantic_context_v1
Muhim: ular asosiy chatda eskort xizmatlari haqida gaplashishmoqda,SUSPICIOUS,ADULT,uz,semantic_context_v1
Ushbu hujjatli film katta yoshdagilar uchun mo'ljallangan qadimiy mavzularni muhokama qiladi... tezroq,SAFE,ADULT,uz,semantic_context_v1
"mening fikrimcha, guruh o'z e'tiqodlarida juda radikallashib bormoqda...",SUSPICIOUS,EXTREMISM,uz,semantic_context_v1
"ВНИМАНИЕ: мне везет в последнее время с этими новыми играми, хочешь посмотреть !",SUSPICIOUS,GAMBLING,ru,semantic_context_v1
100% гарантированная прибыль на следующий матч. Купить VIP сигналы здесь http://zarabotok.ru!!,DANGEROUS,GAMBLING,ru,semantic_context_v1
"Узнайте, как создать самодельную взрывчатку, чтобы защитить нашу веру от врагов http://scam.ru",DANGEROUS,EXTREMISM,ru,semantic_context_v1
"1000$ kazino bonusingizni hoziroq oling, bu firibgarlik emas [havola].",DANGEROUS,GAMBLING,uz,semantic_context_v1
urgent: did you see that post about doubling crypto in a week...,SUSPICIOUS,GAMBLING,en,semantic_context_v1
"Yo, may god grant peace and blessings to you and your family !",SAFE,EXTREMISM,en,semantic_context_v1
"Qalay, dinimiz o'rgatganidek, sabr va ruxsozni ko'paytirishimiz kerak!!",SAFE,EXTREMISM,uz,semantic_context_v1
"Birodarlar, kofirlarga qarshi kurashish va harakat qilish vaqti keldi! Qo'zg'alish kerak!!",DANGEROUS,EXTREMISM,uz,semantic_context_v1
100% guaranteed profit on the next match. Buy VIP signals here [link],DANGEROUS,GAMBLING,en,semantic_context_v1
"Mening fikrimcha, guruh o'z e'tiqodlarida juda radikallashib bormoqda. brat",SUSPICIOUS,EXTREMISM,uz,semantic_context_v1
"DIQQAT: birodarlar, kofirlarga qarshi kurashish va harakat qilish vaqti keldi! qo'zg'alish kerak... yozvor",DANGEROUS,EXTREMISM,uz,semantic_context_v1
Download full sex videos without registration click here http://scam.uz !  tbh,DANGEROUS,ADULT,en,semantic_context_v1
Срочно: почему это приватное фото распространяется здесь... бро,SUSPICIOUS,ADULT,ru,semantic_context_v1
Nima uchun bu shaxsiy rasm bu yerda tarqalmoqda! dm,SUSPICIOUS,ADULT,uz,semantic_context_v1
"Срочно: я был удивлен откровенными темами, которые они обсуждали сегодня!!",SUSPICIOUS,ADULT,ru,semantic_context_v1
"Salom, tezkor savdolar uchun yangi platforma topdim?",SUSPICIOUS,GAMBLING,uz,semantic_context_v1
"Уважаемый клиент, почему это приватное фото распространяется здесь... брат",SUSPICIOUS,ADULT,ru,semantic_context_v1
Biz muqaddas urush uchun askarlarni jalb qilmoqdamiz. Yashirin guruhimizga qo'shiling t.me/yopiq_guruh?,DANGEROUS,EXTREMISM,uz,semantic_context_v1
"Срочно: братья, время бороться и действовать против неверных пришло! восстаньте!",DANGEROUS,EXTREMISM,ru,semantic_context_v1
"Ogohlantirish: ro'yxatdan o'tmasdan to'liq porno videolarni yuklab oling, bu yerni bosing [havola]!! dm",DANGEROUS,ADULT,uz,semantic_context_v1
"Dear user, have you read the new interpretation posted by that controversial scholar.",SUSPICIOUS,EXTREMISM,en,semantic_context_v1
Inqilobni qo'llab-quvvatlash uchun ushbu hamyonga pul yuboring t.me/yopiq_guruh!,DANGEROUS,EXTREMISM,uz,semantic_context_v1
"hey mate, who distributed those strange pamphlets near the mosque today? plz",SUSPICIOUS,EXTREMISM,en,semantic_context_v1
DIQQAT: o'yin xatosi topildi! har safar yutish uchun ushbu strategiyani qo'llang bit.ly/uzb_link!,DANGEROUS,GAMBLING,uz,semantic_context_v1
"Ro'yxatdan o'tmasdan to'liq porno videolarni yuklab oling, bu yerni bosing http://kripto-foyda.uz !",DANGEROUS,ADULT,uz,semantic_context_v1
We must practice patience and kindness as our religion teaches us.,SAFE,EXTREMISM,en,semantic_context_v1
"Bugun 100 foiz to'lov kafolatlanadi! 50$ tikib, 2 soatda 500$ oling: bit.ly/uzb_link!!",DANGEROUS,GAMBLING,uz,semantic_context_v1
"brothers, the time to fight and take action against the infidels is now! rise up.",DANGEROUS,EXTREMISM,en,semantic_context_v1
Ты видел тот пост об удвоении крипты за неделю брат,SUSPICIOUS,GAMBLING,ru,semantic_context_v1
Они обсуждают эскорт-услуги в главном чате,SUSPICIOUS,ADULT,ru,semantic_context_v1
"Qalay, shifokorim reproduktiv salomatlik muammosi uchun dori yozib berdi?",SAFE,ADULT,uz,semantic_context_v1
Muhim: bugun kechqurun xususiy eskort xizmatlari uchun mahalliy qizlar bilan tanishing http://scam.uz!,DANGEROUS,ADULT,uz,semantic_context_v1
Notice: the local football team won the match today against the rivals. tbh,SAFE,GAMBLING,en,semantic_context_v1
Muhim: dushmanlardan o'zimizni himoya qilish uchun qo'lbola portlovchi moddalar yasashni o'rganing t.me/yopiq_guruh.,DANGEROUS,EXTREMISM,uz,semantic_context_v1
DIQQAT: qur'onni yaxshiroq o'rganish uchun islomiy darslarga qatnashyapman. yozvor,SAFE,EXTREMISM,uz,semantic_context_v1
"muhim: bugun 100 foiz to'lov kafolatlanadi! 50$ tikib, 2 soatda 500$ oling: t.me/yopiq_guruh?",DANGEROUS,GAMBLING,uz,semantic_context_v1
Bugun tunda maxsus 18+ sizdirilgan videolarni ko'rish uchun yopiq VIP guruhiga qo'shiling bit.ly/uzb_link!!,DANGEROUS,ADULT,uz,semantic_context_v1
Muhim: qur'onni yaxshiroq o'rganish uchun islomiy darslarga qatnashyapman,SAFE,EXTREMISM,uz,semantic_context_v1
Bugun kechqurun xususiy eskort xizmatlari uchun mahalliy qizlar bilan tanishing [havola]?,DANGEROUS,ADULT,uz,semantic_context_v1
Ogohlantirish: ular asosiy chatda eskort xizmatlari haqida gaplashishmoqda!!,SUSPICIOUS,ADULT,uz,semantic_context_v1
kripto savdo botimiz orqali zudlik bilan pul ishlash va boyib ketish http://kripto-foyda.uz!,DANGEROUS,GAMBLING,uz,semantic_context_v1
"Hurmatli mijoz, bugun moliya bozori haqida guruh uchrashuvimiz bor",SAFE,GAMBLING,uz,semantic_context_v1
Learn how to build homemade explosives to defend our faith from the enemies!,DANGEROUS,EXTREMISM,en,semantic_context_v1
"Здарова, в этом документальном фильме обсуждаются темы для взрослых и исторический контекст!",SAFE,ADULT,ru,semantic_context_v1
Support the revolution by sending anonymous donations to this wallet http://scam.uz !,DANGEROUS,EXTREMISM,en,semantic_context_v1
Who distributed those strange pamphlets near the mosque today!,SUSPICIOUS,EXTREMISM,en,semantic_context_v1
"Hey mate, have you read the new interpretation posted by that controversial scholar!! asap!",SUSPICIOUS,EXTREMISM,en,semantic_context_v1
"Узнайте, как создать самодельную взрывчатку, чтобы защитить нашу веру от врагов [ссылка].",DANGEROUS,EXTREMISM,ru,semantic_context_v1
"Bugun 100 foiz to'lov kafolatlanadi! 50$ tikib, 2 soatda 500$ oling: t.me/yopiq_guruh?",DANGEROUS,GAMBLING,uz,semantic_context_v1
Исследование изучает человеческую сексуальность с социологической точки зрения...,SAFE,ADULT,ru,semantic_context_v1
URGENT - they are talking about escort services in the main chat,SUSPICIOUS,ADULT,en,semantic_context_v1
"Срочно: я думаю, что группа становится слишком радикальной в своих убеждениях !  в лс",SUSPICIOUS,EXTREMISM,ru,semantic_context_v1
aksiya bozorida sarmoya kiritish uzoq muddatli foyda keltiradi.,SAFE,GAMBLING,uz,semantic_context_v1
bolalarni nomaqbul internet materiallaridan himoya qilish kerak !,SAFE,ADULT,uz,semantic_context_v1
Bolalarni nomaqbul internet materiallaridan himoya qilish kerak!! dm,SAFE,ADULT,uz,semantic_context_v1
Пусть Аллах дарует мир и благословение вам и вашей семье?,SAFE,EXTREMISM,ru,semantic_context_v1
ogohlantirish: dushmanlardan o'zimizni himoya qilish uchun qo'lbola portlovchi moddalar yasashni o'rganing bit.ly/uzb_link.,DANGEROUS,EXTREMISM,uz,semantic_context_v1
"Yo, are you interested in a new group for making extra cash",SUSPICIOUS,GAMBLING,en,semantic_context_v1
ogohlantirish: qo'shimcha pul ishlash guruhiga qo'shilishni xohlaysizmi.,SUSPICIOUS,GAMBLING,uz,semantic_context_v1
URGENT: did you see the mature content they sent in the group!,SUSPICIOUS,ADULT,en,semantic_context_v1
Keyingi o'yinga 100% kafolatlangan yutuq. VIP signallarni bu yerdan sotib oling: http://kripto-foyda.uz!!,DANGEROUS,GAMBLING,uz,semantic_context_v1
Download full sex videos without registration click here t.me/fake_channel!! dm me,DANGEROUS,ADULT,en,semantic_context_v1
URGENT - betting glitch found! use this strategy to win every time bit.ly/123?,DANGEROUS,GAMBLING,en,semantic_context_v1
"Qalay, qur'onni yaxshiroq o'rganish uchun islomiy darslarga qatnashyapman",SAFE,EXTREMISM,uz,semantic_context_v1
Inqilobni qo'llab-quvvatlash uchun ushbu hamyonga pul yuboring t.me/yopiq_guruh...,DANGEROUS,EXTREMISM,uz,semantic_context_v1
Earn money and become rich immediately with our crypto trading bot t.me/fake_channel.,DANGEROUS,GAMBLING,en,semantic_context_v1
"Notice: guaranteed 100 percent payout today! invest $50, get $500 in 2 hours via bit.ly/123!",DANGEROUS,GAMBLING,en,semantic_context_v1
URGENT - we need to schedule the sex education session for the biology class?,SAFE,ADULT,en,semantic_context_v1
The religious group is organizing a charity event for orphans.,SAFE,EXTREMISM,en,semantic_context_v1
"Brothers, the time to fight and take action against the infidels is now! Rise up...",DANGEROUS,EXTREMISM,en,semantic_context_v1
Пятничная молитва состоится в главной мечети в 13:00 иншалла? брат,SAFE,EXTREMISM,ru,semantic_context_v1
DIQQAT: bolalarni nomaqbul internet materiallaridan himoya qilish kerak!!,SAFE,ADULT,uz,semantic_context_v1
"Здравствуйте, кто-то поделился странной ссылкой на контент 18+ вчера!!",SUSPICIOUS,ADULT,ru,semantic_context_v1
"Поддержите революцию, отправив анонимные пожертвования на этот кошелек http://scam.ru.",DANGEROUS,EXTREMISM,ru,semantic_context_v1
diqqat: guruhga yuborgan kattalar uchun mo'ljallangan kontentni ko'rdingizmi!!,SUSPICIOUS,ADULT,uz,semantic_context_v1
"Claim your $1000 casino bonus now, this is not a scam [link] !  ASAP",DANGEROUS,GAMBLING,en,semantic_context_v1
Meet local girls tonight for private escort services http://crypto-double.com!,DANGEROUS,ADULT,en,semantic_context_v1
Muhim: nima uchun bu shaxsiy rasm bu yerda tarqalmoqda,SUSPICIOUS,ADULT,uz,semantic_context_v1
Ogohlantirish: kimdir pulni tez ishlashning siri borligini aytdi?,SUSPICIOUS,GAMBLING,uz,semantic_context_v1
Juma namozi InshaAlloh soat 13:00 da markaziy masjidda o'qiladi! yozvor,SAFE,EXTREMISM,uz,semantic_context_v1
URGENT: i think the group is becoming too radical with their beliefs.,SUSPICIOUS,EXTREMISM,en,semantic_context_v1
"Assalomu alaykum, kimdir pulni tez ishlashning siri borligini aytdi",SUSPICIOUS,GAMBLING,uz,semantic_context_v1
They deserve violence for what they have done. It is time for jihad http://scam.uz?,DANGEROUS,EXTREMISM,en,semantic_context_v1
"1000$ kazino bonusingizni hoziroq oling, bu firibgarlik emas [havola]",DANGEROUS,GAMBLING,uz,semantic_context_v1
"Dinimiz o'rgatganidek, sabr va ruxsozni ko'paytirishimiz kerak",SAFE,EXTREMISM,uz,semantic_context_v1
"Salom, o'yin xatosi topildi! har safar yutish uchun ushbu strategiyani qo'llang [havola]...",DANGEROUS,GAMBLING,uz,semantic_context_v1
bugun kechqurun xususiy eskort xizmatlari uchun mahalliy qizlar bilan tanishing [havola]?,DANGEROUS,ADULT,uz,semantic_context_v1
Bugun masjid yaqinida o'sha g'alati kitobchalarni kim tarqatdi,SUSPICIOUS,EXTREMISM,uz,semantic_context_v1
"здарова, нам нужно запланировать занятие по половому воспитанию для класса биологии !",SAFE,ADULT,ru,semantic_context_v1
Nima uchun bu shaxsiy rasm bu yerda tarqalmoqda!,SUSPICIOUS,ADULT,uz,semantic_context_v1
URGENT: this documentary discusses adult themes and historical context !,SAFE,ADULT,en,semantic_context_v1
Ogohlantirish: bir haftada kriptoni ikki baravar ko'paytirish haqidagi postni ko'rdingizmi !  brat,SUSPICIOUS,GAMBLING,uz,semantic_context_v1
"Dear user, meet local girls tonight for private escort services t.me/fake_channel!! ngl",DANGEROUS,ADULT,en,semantic_context_v1
Have you read the news about the new state casino regulations !  plz,SAFE,GAMBLING,en,semantic_context_v1
"Hi, may god grant peace and blessings to you and your family!!",SAFE,EXTREMISM,en,semantic_context_v1
Investing in the long-term stock portfolio is a safe bet for retirement?,SAFE,GAMBLING,en,semantic_context_v1
ВНИМАНИЕ: я нашел новую платформу для быстрых сделок!!,SUSPICIOUS,GAMBLING,ru,semantic_context_v1
I need to discuss the stock market group meeting today !,SAFE,GAMBLING,en,semantic_context_v1
"Смотри слитое видео сейчас, пока его не удалили http://scam.ru...",DANGEROUS,ADULT,ru,semantic_context_v1
"hey mate, claim your $1000 casino bonus now, this is not a scam t.me/fake_channel...",DANGEROUS,GAMBLING,en,semantic_context_v1
Срочно: почему это приватное фото распространяется здесь. пжл,SUSPICIOUS,ADULT,ru,semantic_context_v1
Keyingi o'yinga 100% kafolatlangan yutuq. VIP signallarni bu yerdan sotib oling: http://kripto-foyda.uz,DANGEROUS,GAMBLING,uz,semantic_context_v1
Nima uchun bu shaxsiy rasm bu yerda tarqalmoqda !  yozvor,SUSPICIOUS,ADULT,uz,semantic_context_v1
My doctor prescribed medication for a reproductive health issue,SAFE,ADULT,en,semantic_context_v1
"Привет, 100% гарантированная прибыль на следующий матч. купить vip сигналы здесь [ссылка]!",DANGEROUS,GAMBLING,ru,semantic_context_v1
"Shu yangi o'yinlarda omadim keldi, sen ham ko'rasanmi!! brat",SUSPICIOUS,GAMBLING,uz,semantic_context_v1
100% guaranteed profit on the next match. Buy VIP signals here http://crypto-double.com!!,DANGEROUS,GAMBLING,en,semantic_context_v1
Tadqiqot inson jinsiyatini sotsiologik nuqtai nazardan o'rganadi!! iltimos,SAFE,ADULT,uz,semantic_context_v1
"Shaxmat o'yinida biroz garov bog'ladik, lekin bu shunchaki o'yin edi.",SAFE,GAMBLING,uz,semantic_context_v1
Who distributed those strange pamphlets near the mosque today? dm me,SUSPICIOUS,EXTREMISM,en,semantic_context_v1
Зарабатывайте деньги и станьте богатым мгновенно с нашим крипто-ботом bit.ly/rus_skam!!,DANGEROUS,GAMBLING,ru,semantic_context_v1
"Yo, i think the group is becoming too radical with their beliefs",SUSPICIOUS,EXTREMISM,en,semantic_context_v1
