text,source,label
"Tabriklaymiz siz 2280,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://bonus-uz.com/id/3926054",telegram,scam
Shifrdan nusxa olindi. Parolni yangilang: https://uz-yutuq.com/p=5245652,telegram,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: http://bonus-uz.com/id/800191,telegram,scam
Telegram premium sovg'a olish uchun botga kiring: http://18plus-video.apk/q=2213644,sms,scam
Click to'lovi amalga oshmadi. Tasdiqlash: http://bit.ly/uz-3755015,telegram,scam
"NBU: Hisobingizdan 790,000 so'm yechib olindi! Bekor qilish: http://18plus-video.apk/q=7581616",telegram,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: https://uz-yutuq.com/p=1717597,telegram,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: https://uz-yutuq.com/p=602367,telegram,scam
"Sizga 3490,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://bit.ly/uz-8153175",telegram,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: https://click-auth.uz/code=9331235,telegram,scam
"NBU: Hisobingizdan 1360,000 so'm yechib olindi! Bekor qilish: https://t.me/premium_uz_bot?ref=2049428",sms,scam
"Kriptovalyuta sarmoya qilib kuniga 1750,000 so'm toping: https://click-auth.uz/code=3796158",sms,scam
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: http://bit.ly/uz-8086197,telegram,scam
"Tabriklaymiz siz 3880,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://bit.ly/uz-7118483",sms,scam
Diqqat! Akkauntingiz xavf ostida. Tasdiqlash uchun kiring: https://t.me/premium_uz_bot?ref=492440,sms,scam
"Kriptovalyuta sarmoya qilib kuniga 2990,000 so'm toping: http://18plus-video.apk/q=587687",sms,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: https://t.me/premium_uz_bot?ref=3481453,sms,scam
Click to'lovi amalga oshmadi. Tasdiqlash: https://uz-yutuq.com/p=5896740,sms,scam
"Davlat tomonidan 2360,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://uz-yutuq.com/p=6200906",telegram,scam
"Kriptovalyuta sarmoya qilib kuniga 4300,000 so'm toping: http://bit.ly/uz-9700610",telegram,scam
"NBU: Hisobingizdan 4420,000 so'm yechib olindi! Bekor qilish: https://click-auth.uz/code=9173198",telegram,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: https://t.me/premium_uz_bot?ref=5090911,sms,scam
Click to'lovi amalga oshmadi. Tasdiqlash: http://pochta-uz.com/track=5083516,telegram,scam
"Davlat tomonidan 900,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://pochta-uz.com/track=7971042",sms,scam
Telegram premium sovg'a olish uchun botga kiring: http://18plus-video.apk/q=7570886,telegram,scam
"Kriptovalyuta sarmoya qilib kuniga 3980,000 so'm toping: http://pochta-uz.com/track=4061894",sms,scam
"Tabriklaymiz siz 2360,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: https://click-auth.uz/code=621139",telegram,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: http://bonus-uz.com/id/9310569,telegram,scam
Yangi video yuklandi 18+ apk yuklab oling: http://18plus-video.apk/q=6078988,sms,scam
Yangi video yuklandi 18+ apk yuklab oling: https://t.me/premium_uz_bot?ref=1044652,telegram,scam
Click to'lovi amalga oshmadi. Tasdiqlash: https://uz-yutuq.com/p=7102443,sms,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: https://uz-yutuq.com/p=2152382,sms,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://bonus-uz.com/id/6200946,telegram,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://pochta-uz.com/track=2462844,sms,scam
"Davlat tomonidan 4090,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://18plus-video.apk/q=8538219",sms,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: http://18plus-video.apk/q=4314661,sms,scam
"NBU: Hisobingizdan 1000,000 so'm yechib olindi! Bekor qilish: http://pochta-uz.com/track=1084796",telegram,scam
"NBU: Hisobingizdan 2580,000 so'm yechib olindi! Bekor qilish: https://uz-yutuq.com/p=9425665",sms,scam
"Kriptovalyuta sarmoya qilib kuniga 3770,000 so'm toping: http://18plus-video.apk/q=1654695",sms,scam
"NBU: Hisobingizdan 3490,000 so'm yechib olindi! Bekor qilish: https://click-auth.uz/code=738777",sms,scam
Yangi video yuklandi 18+ apk yuklab oling: http://pochta-uz.com/track=5705450,sms,scam
"Sizga 4840,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://18plus-video.apk/q=6430353",telegram,scam
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: http://18plus-video.apk/q=9806667,telegram,scam
Shifrdan nusxa olindi. Parolni yangilang: http://bit.ly/uz-491267,telegram,scam
Shifrdan nusxa olindi. Parolni yangilang: http://pochta-uz.com/track=3028169,telegram,scam
"NBU: Hisobingizdan 850,000 so'm yechib olindi! Bekor qilish: https://uz-yutuq.com/p=5543890",sms,scam
Hisobingizdan shubhali tranzaksiya aniqlandi. Tasdiqlash uchun havolaga o'ting: https://t.me/premium_uz_bot?ref=1296053,sms,scam
"Tabriklaymiz siz 3980,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://bit.ly/uz-2024932",telegram,scam
Click to'lovi amalga oshmadi. Tasdiqlash: http://bit.ly/uz-6940891,sms,scam
"Davlat tomonidan 1360,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://t.me/premium_uz_bot?ref=302732",telegram,scam
Diqqat! Akkauntingiz xavf ostida. Tasdiqlash uchun kiring: http://bit.ly/uz-4211665,sms,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: https://t.me/premium_uz_bot?ref=7553867,telegram,scam
"NBU: Hisobingizdan 3980,000 so'm yechib olindi! Bekor qilish: http://bit.ly/uz-7439245",sms,scam
Telegram premium sovg'a olish uchun botga kiring: http://pochta-uz.com/track=4989242,telegram,scam
Hisobingizdan shubhali tranzaksiya aniqlandi. Tasdiqlash uchun havolaga o'ting: http://bit.ly/uz-4082006,sms,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: http://bit.ly/uz-2918962,telegram,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://pochta-uz.com/track=9950050,sms,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: http://bit.ly/uz-4938339,telegram,scam
"Kriptovalyuta sarmoya qilib kuniga 2280,000 so'm toping: https://t.me/premium_uz_bot?ref=7440276",sms,scam
Hisobingizdan shubhali tranzaksiya aniqlandi. Tasdiqlash uchun havolaga o'ting: http://pochta-uz.com/track=173977,sms,scam
Yangi video yuklandi 18+ apk yuklab oling: http://bit.ly/uz-994631,sms,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: https://click-auth.uz/code=7642660,sms,scam
Telegram premium sovg'a olish uchun botga kiring: http://18plus-video.apk/q=5128338,telegram,scam
Diqqat! Akkauntingiz xavf ostida. Tasdiqlash uchun kiring: http://bonus-uz.com/id/4554376,telegram,scam
"NBU: Hisobingizdan 4120,000 so'm yechib olindi! Bekor qilish: https://click-auth.uz/code=8045966",sms,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: http://18plus-video.apk/q=1561240,telegram,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: https://t.me/premium_uz_bot?ref=6191633,telegram,scam
"NBU: Hisobingizdan 1360,000 so'm yechib olindi! Bekor qilish: https://click-auth.uz/code=7924404",sms,scam
Yangi video yuklandi 18+ apk yuklab oling: https://t.me/premium_uz_bot?ref=857065,sms,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: https://uz-yutuq.com/p=8626273,telegram,scam
Diqqat! Akkauntingiz xavf ostida. Tasdiqlash uchun kiring: https://t.me/premium_uz_bot?ref=5306326,telegram,scam
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: http://pochta-uz.com/track=6250861,telegram,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: https://click-auth.uz/code=3434352,sms,scam
"Kriptovalyuta sarmoya qilib kuniga 2950,000 so'm toping: https://t.me/premium_uz_bot?ref=3821498",sms,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: http://bit.ly/uz-7419763,sms,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: https://click-auth.uz/code=9723161,telegram,scam
Yangi video yuklandi 18+ apk yuklab oling: http://pochta-uz.com/track=6766862,sms,scam
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: http://18plus-video.apk/q=1351992,telegram,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: http://bit.ly/uz-7096171,telegram,scam
Diqqat! Akkauntingiz xavf ostida. Tasdiqlash uchun kiring: https://click-auth.uz/code=5480234,sms,scam
Click to'lovi amalga oshmadi. Tasdiqlash: http://pochta-uz.com/track=4929738,telegram,scam
"NBU: Hisobingizdan 3340,000 so'm yechib olindi! Bekor qilish: https://uz-yutuq.com/p=6230209",sms,scam
"Davlat tomonidan 2280,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://bit.ly/uz-6955558",telegram,scam
Yangi video yuklandi 18+ apk yuklab oling: http://bonus-uz.com/id/8891401,telegram,scam
Hisobingizdan shubhali tranzaksiya aniqlandi. Tasdiqlash uchun havolaga o'ting: http://bonus-uz.com/id/7245262,sms,scam
Hisobingizdan shubhali tranzaksiya aniqlandi. Tasdiqlash uchun havolaga o'ting: https://uz-yutuq.com/p=1708433,sms,scam
Click to'lovi amalga oshmadi. Tasdiqlash: http://bit.ly/uz-5028830,telegram,scam
"NBU: Hisobingizdan 1750,000 so'm yechib olindi! Bekor qilish: http://18plus-video.apk/q=5662963",telegram,scam
"Davlat tomonidan 3190,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://t.me/premium_uz_bot?ref=2659151",telegram,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: http://18plus-video.apk/q=6773920,sms,scam
"Davlat tomonidan 2280,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://click-auth.uz/code=2275750",sms,scam
"Tabriklaymiz siz 2400,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://bonus-uz.com/id/1671890",telegram,scam
Click to'lovi amalga oshmadi. Tasdiqlash: https://t.me/premium_uz_bot?ref=8453787,telegram,scam
"Kriptovalyuta sarmoya qilib kuniga 2630,000 so'm toping: https://click-auth.uz/code=8292799",telegram,scam
"Davlat tomonidan 4090,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://18plus-video.apk/q=6208712",telegram,scam
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: http://bit.ly/uz-8473552,telegram,scam
Diqqat! Akkauntingiz xavf ostida. Tasdiqlash uchun kiring: https://t.me/premium_uz_bot?ref=2472809,telegram,scam
"Sizga 2990,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://t.me/premium_uz_bot?ref=3545983",sms,scam
Hisobingizdan shubhali tranzaksiya aniqlandi. Tasdiqlash uchun havolaga o'ting: https://click-auth.uz/code=5669796,telegram,scam
Diqqat! Akkauntingiz xavf ostida. Tasdiqlash uchun kiring: http://18plus-video.apk/q=8195202,sms,scam
"Sizga 3280,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://bonus-uz.com/id/7348505",sms,scam
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: http://pochta-uz.com/track=6799373,telegram,scam
"Tabriklaymiz siz 3230,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://18plus-video.apk/q=9209997",sms,scam
"NBU: Hisobingizdan 2030,000 so'm yechib olindi! Bekor qilish: https://t.me/premium_uz_bot?ref=6280837",telegram,scam
Click to'lovi amalga oshmadi. Tasdiqlash: http://bit.ly/uz-8261016,sms,scam
"Davlat tomonidan 3140,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://pochta-uz.com/track=1601359",sms,scam
"Sizga 2400,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://bonus-uz.com/id/871565",sms,scam
"Kriptovalyuta sarmoya qilib kuniga 3880,000 so'm toping: http://18plus-video.apk/q=4762793",sms,scam
Shifrdan nusxa olindi. Parolni yangilang: http://bit.ly/uz-9678770,telegram,scam
"Tabriklaymiz siz 3140,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: https://t.me/premium_uz_bot?ref=1941056",sms,scam
Click to'lovi amalga oshmadi. Tasdiqlash: http://pochta-uz.com/track=7853934,sms,scam
Click to'lovi amalga oshmadi. Tasdiqlash: https://t.me/premium_uz_bot?ref=231275,telegram,scam
"Kriptovalyuta sarmoya qilib kuniga 1920,000 so'm toping: https://click-auth.uz/code=1697929",telegram,scam
Shifrdan nusxa olindi. Parolni yangilang: http://bonus-uz.com/id/8352198,telegram,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: https://click-auth.uz/code=1428828,sms,scam
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: https://t.me/premium_uz_bot?ref=3768937,sms,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: https://click-auth.uz/code=6112471,telegram,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: https://uz-yutuq.com/p=3507271,telegram,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: https://uz-yutuq.com/p=2613054,sms,scam
"Sizga 4200,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://bonus-uz.com/id/1093809",telegram,scam
"NBU: Hisobingizdan 3140,000 so'm yechib olindi! Bekor qilish: https://click-auth.uz/code=7628597",telegram,scam
Telegram premium sovg'a olish uchun botga kiring: http://18plus-video.apk/q=2774330,telegram,scam
Click to'lovi amalga oshmadi. Tasdiqlash: http://bit.ly/uz-4340160,telegram,scam
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: http://18plus-video.apk/q=5148107,sms,scam
"Davlat tomonidan 3340,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://18plus-video.apk/q=7412535",sms,scam
"Sizga 3770,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://t.me/premium_uz_bot?ref=2346633",telegram,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: http://18plus-video.apk/q=2938635,sms,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: http://bit.ly/uz-7976308,sms,scam
Shifrdan nusxa olindi. Parolni yangilang: http://bit.ly/uz-7079767,telegram,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: http://bonus-uz.com/id/1070659,sms,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: http://bonus-uz.com/id/1597129,sms,scam
Yangi video yuklandi 18+ apk yuklab oling: http://bonus-uz.com/id/5395182,telegram,scam
"Tabriklaymiz siz 2580,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://bonus-uz.com/id/8518274",sms,scam
Shifrdan nusxa olindi. Parolni yangilang: http://bit.ly/uz-2327815,sms,scam
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: https://t.me/premium_uz_bot?ref=5494554,telegram,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: http://18plus-video.apk/q=1921,telegram,scam
Hisobingizdan shubhali tranzaksiya aniqlandi. Tasdiqlash uchun havolaga o'ting: https://uz-yutuq.com/p=8620923,telegram,scam
Yangi video yuklandi 18+ apk yuklab oling: https://click-auth.uz/code=9268153,telegram,scam
"Tabriklaymiz siz 3490,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://bonus-uz.com/id/8776724",sms,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://bonus-uz.com/id/1422385,telegram,scam
"Sizga 2990,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://pochta-uz.com/track=6638589",telegram,scam
"Sizga 4400,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://t.me/premium_uz_bot?ref=8620583",telegram,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: https://uz-yutuq.com/p=48669,sms,scam
Hisobingizdan shubhali tranzaksiya aniqlandi. Tasdiqlash uchun havolaga o'ting: https://uz-yutuq.com/p=7241744,telegram,scam
"Davlat tomonidan 4090,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://bonus-uz.com/id/8379008",sms,scam
"Tabriklaymiz siz 1650,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: https://t.me/premium_uz_bot?ref=914451",telegram,scam
"Tabriklaymiz siz 430,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://bonus-uz.com/id/8700658",sms,scam
Telegram premium sovg'a olish uchun botga kiring: https://t.me/premium_uz_bot?ref=1520453,sms,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: https://uz-yutuq.com/p=3332488,telegram,scam
"Kriptovalyuta sarmoya qilib kuniga 1000,000 so'm toping: https://click-auth.uz/code=2156295",sms,scam
"Davlat tomonidan 4420,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://uz-yutuq.com/p=1684373",telegram,scam
Yangi video yuklandi 18+ apk yuklab oling: http://18plus-video.apk/q=7498657,telegram,scam
"Davlat tomonidan 4420,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://bit.ly/uz-4531793",sms,scam
Telegram premium sovg'a olish uchun botga kiring: https://uz-yutuq.com/p=3382800,telegram,scam
"Kriptovalyuta sarmoya qilib kuniga 4400,000 so'm toping: http://bonus-uz.com/id/5404676",telegram,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: http://bit.ly/uz-136089,telegram,scam
Click to'lovi amalga oshmadi. Tasdiqlash: https://t.me/premium_uz_bot?ref=8436623,telegram,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: https://uz-yutuq.com/p=475865,telegram,scam
Diqqat! Akkauntingiz xavf ostida. Tasdiqlash uchun kiring: http://bonus-uz.com/id/2844607,telegram,scam
"Sizga 2950,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://pochta-uz.com/track=5706261",telegram,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: http://bonus-uz.com/id/4297438,sms,scam
"Davlat tomonidan 900,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://bonus-uz.com/id/2156044",sms,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://pochta-uz.com/track=4873328,sms,scam
"NBU: Hisobingizdan 2400,000 so'm yechib olindi! Bekor qilish: http://bit.ly/uz-7024360",sms,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://bit.ly/uz-6100454,telegram,scam
"Davlat tomonidan 2280,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://pochta-uz.com/track=4523263",sms,scam
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: https://uz-yutuq.com/p=9269517,telegram,scam
Telegram premium sovg'a olish uchun botga kiring: https://t.me/premium_uz_bot?ref=1630110,sms,scam
"Davlat tomonidan 2010,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://pochta-uz.com/track=6668987",telegram,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: http://bonus-uz.com/id/2438430,telegram,scam
Click to'lovi amalga oshmadi. Tasdiqlash: http://pochta-uz.com/track=5622107,telegram,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: https://uz-yutuq.com/p=547348,telegram,scam
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: https://click-auth.uz/code=5103153,telegram,scam
"Davlat tomonidan 430,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://18plus-video.apk/q=6012637",telegram,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: https://uz-yutuq.com/p=6182403,telegram,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://18plus-video.apk/q=9160612,telegram,scam
Yangi video yuklandi 18+ apk yuklab oling: https://t.me/premium_uz_bot?ref=4304607,sms,scam
"Kriptovalyuta sarmoya qilib kuniga 2580,000 so'm toping: http://bit.ly/uz-3536894",sms,scam
Diqqat! Akkauntingiz xavf ostida. Tasdiqlash uchun kiring: https://uz-yutuq.com/p=9419545,sms,scam
"Tabriklaymiz siz 2020,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://pochta-uz.com/track=6614993",telegram,scam
Click to'lovi amalga oshmadi. Tasdiqlash: http://18plus-video.apk/q=8442144,telegram,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://bit.ly/uz-4482808,sms,scam
"NBU: Hisobingizdan 3340,000 so'm yechib olindi! Bekor qilish: http://pochta-uz.com/track=4231903",telegram,scam
