text,clean_text,label,language,source,is_synthetic,length,has_url,has_number
Wait.i will come out.. &lt;#&gt;  min:),wait.i will come out.. lt gt min:,SAFE,en,v10_eng_foundation,False,39,False,False
Valentines Day Special! Win over å£1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.,valentines day special win over å 1000 in our quiz and take your partner on the trip of a lifetime send go to 83600 now. 150p/msg rcvd. custcare:08718720201.,SUSPICIOUS,en,v10_eng_foundation,False,159,False,True
I walked an hour 2 c u! doesnÃ¥Ãt that show I care y wont u believe im serious?,i walked an hour 2 c u doesnã ã t that show i care y wont u believe im serious,SAFE,uz,v10_uzb_foundation,False,80,False,True
Инвестиции в газ! Доход от 861 000 в неделю: https://bit.ly/claim-544114 :),инвестиции в газ доход от 861 000 в неделю: https://bit.ly/claim 544114 :,DANGEROUS,ru,v10_rus_foundation,False,75,True,True
Stop knowing me so well!,stop knowing me so well,SAFE,en,v10_eng_foundation,False,24,False,False
Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx CallsÃ¥Â£1/minMobsmoreLKPOBOX177HP51FL,hi if ur lookin 4 saucy daytime fun wiv busty married woman am free all next week chat now 2 sort time 09099726429 janinexx callsã â 1/minmobsmorelkpobox177hp51fl,DANGEROUS,en,v10_eng_foundation,False,162,False,True
Karta faollashtirildi. Kod: 97267,karta faollashtirildi. kod: 97267,SAFE,uz,v10_uzb_foundation,False,33,False,True
Hisobingizdan 459 000 yechildi. Bekor qilish http://click-safety.uz/450418.,hisobingizdan 459 000 yechildi. bekor qilish http://click safety.uz/450418.,DANGEROUS,uz,v10_uzb_foundation,False,75,True,True
26th OF JULY,26th of july,SAFE,en,v10_eng_foundation,False,12,False,True
A pure hearted person can have a wonderful smile that makes even his/her enemies to feel guilty for being an enemy.. So catch the world with your smile..:) GOODMORNING &amp; HAVE A SMILEY SUNDAY..:),a pure hearted person can have a wonderful smile that makes even his/her enemies to feel guilty for being an enemy.. so catch the world with your smile..: goodmorning amp have a smiley sunday..:,SAFE,en,v10_eng_foundation,False,198,False,False
"Мой телефон — мой офис, а профит идёт каждый день!
Официально! Хочешь так же? Пиши ""хочу""",мой телефон мой офис а профит идёт каждый день официально хочешь так же пиши хочу,SUSPICIOUS,ru,v10_rus_foundation,False,89,False,False
"Sizga 1,200,000 so'm davlat subsidiyasi ajratildi (Status: 3). Arizani tasdiqlash uchun kirish: bit.ly/yordam-pul/3",sizga 1 200 000 so'm davlat subsidiyasi ajratildi status: 3 . arizani tasdiqlash uchun kirish: bit.ly/yordam pul/3,DANGEROUS,uz,v10_uzb_foundation,False,115,False,True
Kodingiz: 866408. Uni hech qachon begona shaxslarga aytmang!,kodingiz: 866408. uni hech qachon begona shaxslarga aytmang,SAFE,uz,v10_uzb_foundation,False,60,False,True
O'tkazma qabul qilindi: 343555 so'm. Humo/Uzcard,o'tkazma qabul qilindi: 343555 so'm. humo/uzcard,SAFE,uz,v10_uzb_foundation,False,48,False,True
Xavfsizlik markazi: hisoibngiz tekshirilmoqda..,xavfsizlik markazi: hisoibngiz tekshirilmoqda..,SUSPICIOUS,uz,synthetic_suspicious_v1,True,47,False,False
R u over scratching it?,r u over scratching it,SAFE,uz,v10_uzb_foundation,False,23,False,False
Tasdiqlash kodi: 854265,tasdiqlash kodi: 854265,SAFE,uz,v10_uzb_foundation,False,23,False,True
Sizning account restricted...,sizning account restricted...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,29,False,False
Account verification required within 24 hours...,account verification required within 24 hours...,SUSPICIOUS,en,synthetic_suspicious_v1,True,48,False,True
Tabriklaymiz! Siz iPhone yutib oldingiz. Batafsil: http://promo-gift.ml,tabriklaymiz siz iphone yutib oldingiz. batafsil: http://promo gift.ml,SUSPICIOUS,uz,v10_uzb_foundation,False,71,True,False
"No i'm not. I can't give you everything you want and need. You actually could do better for yourself on yor own--you've got more money than i do. I can't get work, i can't get a man, i can't pay the rent, i can't even fill my fucking gas tank. yes, i'm stressed and depressed. I didn't even call home for thanksgiving cuz i'll have to tell them i,m up to nothing.",no i'm not. i can't give you everything you want and need. you actually could do better for yourself on yor own you've got more money than i do. i can't get work i can't get a man i can't pay the rent i can't even fill my fucking gas tank. yes i'm stressed and depressed. i didn't even call home for thanksgiving cuz i'll have to tell them i m up to nothing.,SAFE,en,v10_eng_foundation,False,363,False,False
Refer a friend and earn $25..,refer a friend and earn 25..,SUSPICIOUS,en,synthetic_suspicious_v1,True,29,False,True
Many more happy returns of the day. I wish you happy birthday.,many more happy returns of the day. i wish you happy birthday.,SAFE,en,v10_eng_foundation,False,62,False,False
Service updte: migration in progrss,service updte: migration in progrss,SUSPICIOUS,en,synthetic_suspicious_v1,True,35,False,False
I've reached sch already...,i've reached sch already...,SAFE,en,v10_eng_foundation,False,27,False,False
Want to finally have lunch today?,want to finally have lunch today,SAFE,en,v10_eng_foundation,False,33,False,False
"""Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD..",keep ur problems in ur heart b'coz nobody will fight for u. only u amp u have to fight for ur self amp win the battle. vivekanand g 9t.. sd..,SAFE,uz,v10_uzb_foundation,False,149,False,True
"Thanx 4 the time weÃ¥Ãve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx",thanx 4 the time weã ã ve spent 2geva its bin mint ur my baby and all i want is u xxxx,SAFE,uz,v10_uzb_foundation,False,88,False,True
Xizmat haqi: 60784 so'm. Uzcard xizmati.,xizmat haqi: 60784 so'm. uzcard xizmati.,SAFE,uz,v10_uzb_foundation,False,40,False,True
Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass,carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and i'll tell him to haul ass,SAFE,en,v10_eng_foundation,False,127,False,False
daftar narxi qancha ekan hozir??,daftar narxi qancha ekan hozir,SAFE,uz,v10_uzb_foundation,False,32,False,False
"Ovozingiz eshitilmayapti, mikrofonni yoqing",ovozingiz eshitilmayapti mikrofonni yoqing,SAFE,en,v10_eng_foundation,False,43,False,False
Hujjatni yuklab oling va oching: invoice.apk,hujjatni yuklab oling va oching: invoice .apk,DANGEROUS,uz,v10_uzb_foundation,False,44,False,False
"Siz 5,000 so'm miqdordia mukofot olishinggiz mumkin",siz 5 000 so'm miqdordia mukofot olishinggiz mumkin,SUSPICIOUS,uz,synthetic_suspicious_v1,True,51,False,True
Hisobingizga 34958 so'm kelib tushdi. Manba: Terminal,hisobingizga 34958 so'm kelib tushdi. manba: terminal,SAFE,uz,v10_uzb_foundation,False,53,False,True
"Kriptovalyuta sarmoya qilib kuniga 410,000 so'm toping: http://bit.ly/uz-2645759",kriptovalyuta sarmoya qilib kuniga 410 000 so'm toping: http://bit.ly/uz 2645759,DANGEROUS,uz,v10_uzb_foundation,False,80,True,True
LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms,life has never been this much fun and great until you came in. you made it truly special for me. i won't forget you enjoy one gbp/sms,SUSPICIOUS,en,v10_eng_foundation,False,136,False,False
"For ur chance to win å£250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk.",for ur chance to win å 250 cash every wk txt: play to 83370. t's c's www.music trivia.net custcare 08715705022 1x150p/wk.,SUSPICIOUS,en,v10_eng_foundation,False,122,True,True
Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL,sometimes heart remembrs someone very much... forgets someone soon... bcoz heart will not like everyone. but liked ones will be remembered everytime... bslvyl,SAFE,en,v10_eng_foundation,False,158,False,False
Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX,want explicit sex in 30 secs ring 02073162414 now costs 20p/min gsex pobox 2667 wc1n 3xx,SUSPICIOUS,en,v10_eng_foundation,False,90,False,True
Aiyo please Ì_ got time meh.,aiyo please ì_ got time meh.,SAFE,en,v10_eng_foundation,False,28,False,False
Uzcard xavfsizlik botiga ulaning va bonus oling: http://pochta-uz.com/track=7875404,uzcard xavfsizlik botiga ulaning va bonus oling: http://pochta uz.com/track 7875404,DANGEROUS,uz,v10_uzb_foundation,False,83,True,True
Balansingiz: 458818 so'm. To'lov muvaffaqiyatli.,balansingiz: 458818 so'm. to'lov muvaffaqiyatli.,SAFE,uz,v10_uzb_foundation,False,48,False,True
Muvaffaqiyatli to'lov! Miqdor: 381634 so'm. Terminal,muvaffaqiyatli to'lov miqdor: 381634 so'm. terminal,SAFE,uz,v10_uzb_foundation,False,52,False,True
"K I'm leaving soon, be there a little after 9",k i'm leaving soon be there a little after 9,SAFE,en,v10_eng_foundation,False,45,False,True
Bugungi majlis 13:30 ga surildi.?,bugungi majlis 13:30 ga surildi.,SAFE,en,v10_eng_foundation,False,33,False,True
Uyga qaytayotganda go'sht olib kel. tezroq,uyga qaytayotganda go'sht olib kel. tezroq,SAFE,uz,v10_uzb_foundation,False,42,False,False
How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem,how do friends help us in problems they give the most stupid suggestion that lands us into another problem and helps us forgt the previous problem,SAFE,en,v10_eng_foundation,False,147,False,False
"As in missionary hook up, doggy hook up, standing...|",as in missionary hook up doggy hook up standing...,SAFE,en,v10_eng_foundation,False,53,False,False
Zavtra v 14:30 vstrechaemsya...,zavtra v 14:30 vstrechaemsya...,SAFE,en,v10_eng_foundation,False,31,False,True
"Maxus taklifdan foydalaning, vaqt cheklangan...",maxus taklifdan foydalaning vaqt cheklangan...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,47,False,False
"Davlat tomonidan 2280,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://click-auth.uz/code=2275750",davlat tomonidan 2280 000 so'm kompensatsiya ajratildi. havola orqali tekshiring: https://click auth.uz/code 2275750,DANGEROUS,uz,v10_uzb_foundation,False,116,True,True
"Menga 1650,000 so'm tashlab tura olasanmi?...",menga 1650 000 so'm tashlab tura olasanmi ...,SAFE,uz,v10_uzb_foundation,False,45,False,True
Anything lar then Ã_ not going home 4 dinner?,anything lar then ã _ not going home 4 dinner,SAFE,en,v10_eng_foundation,False,46,False,True
Same as kallis dismissial in 2nd test:-).,same as kallis dismissial in 2nd test: .,SAFE,en,v10_eng_foundation,False,41,False,True
TaKe CaRE n gET WeLL sOOn,take care n get well soon,SAFE,en,v10_eng_foundation,False,25,False,False
"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ...",best msg: it's hard to be with a person when u know that one more step foward will make u fall in love.. amp one step back can ruin ur friendship.. good night: ...,SAFE,uz,v10_uzb_foundation,False,168,False,False
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://bonus-uz.com/id/6853358,sizga davlat subsidiyasi ajratildi. olish uchun: http://bonus uz.com/id/6853358,DANGEROUS,uz,v10_uzb_foundation,False,79,True,True
"Menga 410,000 so'm tashlab tura olasanmi? :)",menga 410 000 so'm tashlab tura olasanmi :,SAFE,uz,v10_uzb_foundation,False,44,False,True
Hisobingizga 258343 so'm kelib tushdi. Manba: Click,hisobingizga 258343 so'm kelib tushdi. manba: click,SAFE,uz,v10_uzb_foundation,False,51,False,True
I AM AT A PARTY WITH ALEX NICHOLS,i am at a party with alex nichols,SAFE,en,v10_eng_foundation,False,33,False,False
I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon,i had a good time too. its nice to do something a bit different with my weekends for a change. see ya soon,SAFE,en,v10_eng_foundation,False,106,False,False
Profilingiz faollashtirish kutmoqdda!,profilingiz faollashtirish kutmoqdda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,37,False,False
Инвестиции в газ! Доход от 488 000 в неделю: http://click-safety.uz/182711 👍,инвестиции в газ доход от 488 000 в неделю: http://click safety.uz/182711,DANGEROUS,ru,v10_rus_foundation,False,76,True,True
Yutuq sohibi bo'ldingiz! 168 000 so'm yutdingiz. http://click-safety.uz/606881 OK,yutuq sohibi bo'ldingiz 168 000 so'm yutdingiz. http://click safety.uz/606881 ok,DANGEROUS,uz,v10_uzb_foundation,False,81,True,True
Yes when is the appt again?,yes when is the appt again,SAFE,en,v10_eng_foundation,False,27,False,False
"Menga 357 000 tashlab ber, ertaga qaytaraman.!",menga 357 000 tashlab ber ertaga qaytaraman.,SAFE,uz,v10_uzb_foundation,False,46,False,True
"Sizga 3770,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://click-auth.uz/code=2263079",sizga 3770 000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: https://click auth.uz/code 2263079,DANGEROUS,uz,v10_uzb_foundation,False,110,True,True
Sizning kodingiz: 856043,sizning kodingiz: 856043,SAFE,uz,v10_uzb_foundation,False,24,False,True
Please verfy your account within 48 hours,please verfy your account within 48 hours,SUSPICIOUS,en,synthetic_suspicious_v1,True,41,False,True
Вы выиграли 503 000 рублей! Получите приз: https://t.me/prize_bot/42863 ),вы выиграли 503 000 рублей получите приз: https://t.me/prize_bot/42863,DANGEROUS,ru,v10_rus_foundation,False,73,True,True
Click to'lovi amalga oshmadi. Tasdiqlash: http://pochta-uz.com/track=5478701,click to'lovi amalga oshmadi. tasdiqlash: http://pochta uz.com/track 5478701,DANGEROUS,uz,v10_uzb_foundation,False,76,True,True
Oshga kelasizmi? :),oshga kelasizmi :,SAFE,en,v10_eng_foundation,False,19,False,False
Which is weird because I know I had it at one point,which is weird because i know i had it at one point,SAFE,en,v10_eng_foundation,False,51,False,False
"Sizga 3280,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://bonus-uz.com/id/7348505",sizga 3280 000 so'm pul o'tkazmasi keldi. qabul qilish uchun linkni bosing: http://bonus uz.com/id/7348505,DANGEROUS,uz,v10_uzb_foundation,False,106,True,True
"Aldrine, rakhesh ex RTM here.pls call.urgent.",aldrine rakhesh ex rtm here.pls call.urgent.,SAFE,en,v10_eng_foundation,False,45,False,False
Urgent! Please call 09061743811 from landline. Your ABTA complimentary 4* Tenerife Holiday or å£5000 cash await collection SAE T&Cs Box 326 CW25WX 150ppm,urgent please call 09061743811 from landline. your abta complimentary 4 tenerife holiday or å 5000 cash await collection sae t cs box 326 cw25wx 150ppm,SUSPICIOUS,en,v10_eng_foundation,False,153,False,True
"CРOЧHO!
НУЖДАЕМСЯ В OТВЕТCТВЕHHЫХ ЛЮДЯХ
(ВОЗРАСТ OТ 18) 
OHЛАЙH СОТРУДНИЧЕСТВО
1-2 ЧАCА В ДЕHЬ -  10-15% в неделю
ОБРАЩАЙТЕСЬ В ЛИЧНЫЕ СООБЩЕНИЯ
Надо 5 человек.",cрoчho нуждаемся в oтветcтвеhhых людях возраст oт 18 ohлайh сотрудничество 1 2 чаcа в деhь 10 15 в неделю обращайтесь в личные сообщения надо 5 человек.,SUSPICIOUS,ru,v10_rus_foundation,False,160,False,True
Ваша карта заблокирована. Подтвердите по ссылке: https://bit.ly/claim-744678 👍,ваша карта заблокирована. подтвердите по ссылке: https://bit.ly/claim 744678,DANGEROUS,ru,v10_rus_foundation,False,78,True,True
URGENT This is our 2nd attempt to contact U. Your Ã¥Â£900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893. ACL03530150PM,urgent this is our 2nd attempt to contact u. your ã â 900 prize from yesterday is still awaiting collection. to claim call now 09061702893. acl03530150pm,DANGEROUS,uz,v10_uzb_foundation,False,153,False,True
