idx,text_preview,existing_lang,detected_lang,method,source
72599,Click: To'lov xatosi. Kartani qayta bog'lang http://click-safety.uz/179115 -,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72602,Sizga yangi transfer keldi 168 000. Qabul qiling http://pay-check.net/834677!!,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72607,Hisobingizdan 167 000 yechildi. Bekor qilish http://uz-confirm.com/63112!,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72608,Davlat subsidiyasi uchun ariza qoldiring https://bit.ly/claim-981723 :),en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72609,Davlat subsidiyasi uchun ariza qoldiring http://pay-check.net/193852.,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72610,Hisobingizdan 816 000 yechildi. Bekor qilish https://bit.ly/claim-309802.,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72612,Hisobingizdan 103 000 yechildi. Bekor qilish http://uz-confirm.com/148211 (,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72613,Sizga yangi transfer keldi 538 000. Qabul qiling https://bit.ly/claim-372644..,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72614,Hisobingizdan 84 000 yechildi. Bekor qilish http://uz-confirm.com/146283 👍,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72615,Sizga yangi transfer keldi 861 000. Qabul qiling https://bit.ly/claim-689489 ),en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72618,Click: To'lov xatosi. Kartani qayta bog'lang http://click-safety.uz/334563 (,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72620,Hisobingizdan 514 000 yechildi. Bekor qilish http://pay-check.net/208098 :),uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72622,Davlat subsidiyasi uchun ariza qoldiring http://click-safety.uz/990940 👍,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72624,Davlat subsidiyasi uchun ariza qoldiring http://uz-confirm.com/529409!!,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72627,Sizga yangi transfer keldi 546 000. Qabul qiling https://bit.ly/claim-806019 -,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72628,Hisobingizdan 167 000 yechildi. Bekor qilish http://click-safety.uz/639980 👍,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72629,Sizga yangi transfer keldi 333 000. Qabul qiling http://click-safety.uz/223350!!,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72630,Hisobingizdan 143 000 yechildi. Bekor qilish https://t.me/prize_bot/629154..,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72632,Hisobingizdan 752 000 yechildi. Bekor qilish https://bit.ly/claim-894632 :),uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72633,Hisobingizdan 679 000 yechildi. Bekor qilish http://pay-check.net/519384 OK,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72635,Click: To'lov xatosi. Kartani qayta bog'lang http://pay-check.net/527212!,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72636,Davlat subsidiyasi uchun ariza qoldiring https://t.me/prize_bot/278021!!,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72637,Sizga yangi transfer keldi 688 000. Qabul qiling https://t.me/prize_bot/893091 O,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72639,Click: To'lov xatosi. Kartani qayta bog'lang http://pay-check.net/673508!,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72641,Click: To'lov xatosi. Kartani qayta bog'lang https://bit.ly/claim-824055 OK,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72642,Sizga yangi transfer keldi 444 000. Qabul qiling http://pay-check.net/11918...,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72643,Sizga yangi transfer keldi 196 000. Qabul qiling http://uz-confirm.com/897704!!,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72644,Click: To'lov xatosi. Kartani qayta bog'lang https://t.me/prize_bot/401726 ?,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72645,Sizga yangi transfer keldi 428 000. Qabul qiling http://pay-check.net/396955 (,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72646,Sizga yangi transfer keldi 778 000. Qabul qiling http://pay-check.net/830716 ?,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72648,Hisobingizdan 570 000 yechildi. Bekor qilish https://bit.ly/claim-535201 👍,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72650,Hisobingizdan 357 000 yechildi. Bekor qilish http://click-safety.uz/772670...,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72652,Davlat subsidiyasi uchun ariza qoldiring http://pay-check.net/769860 👍,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72655,Davlat subsidiyasi uchun ariza qoldiring https://bit.ly/claim-456272 ?,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72656,Sizga yangi transfer keldi 554 000. Qabul qiling https://bit.ly/claim-973367 ?,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72657,Hisobingizdan 610 000 yechildi. Bekor qilish http://uz-confirm.com/600892 ),uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72659,Hisobingizdan 103 000 yechildi. Bekor qilish http://uz-confirm.com/648833.,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72660,Sizga yangi transfer keldi 516 000. Qabul qiling https://bit.ly/claim-538307...,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72661,Davlat subsidiyasi uchun ariza qoldiring http://uz-confirm.com/226763 :),en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72662,Hisobingizdan 546 000 yechildi. Bekor qilish http://uz-confirm.com/188423!!,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72663,Hisobingizdan 630 000 yechildi. Bekor qilish https://t.me/prize_bot/815046!,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72665,Hisobingizdan 538 000 yechildi. Bekor qilish https://bit.ly/claim-114089 ?,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72666,Davlat subsidiyasi uchun ariza qoldiring http://pay-check.net/563640!,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72670,Davlat subsidiyasi uchun ariza qoldiring http://uz-confirm.com/430536 :),en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72671,Sizga yangi transfer keldi 143 000. Qabul qiling https://bit.ly/claim-252385.,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72672,Hisobingizdan 167 000 yechildi. Bekor qilish http://click-safety.uz/165886...,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72674,Click: To'lov xatosi. Kartani qayta bog'lang http://uz-confirm.com/30265,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72675,Hisobingizdan 225 000 yechildi. Bekor qilish https://t.me/prize_bot/742943...,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72678,Sizga yangi transfer keldi 143 000. Qabul qiling https://bit.ly/claim-459841..,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72679,Davlat subsidiyasi uchun ariza qoldiring http://click-safety.uz/224431 (,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72680,Sizga yangi transfer keldi 272 000. Qabul qiling https://t.me/prize_bot/344097,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72684,Click: To'lov xatosi. Kartani qayta bog'lang http://uz-confirm.com/634978 OK,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72686,Hisobingizdan 781 000 yechildi. Bekor qilish http://click-safety.uz/397790.,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72688,Sizga yangi transfer keldi 153 000. Qabul qiling http://pay-check.net/945301 ?,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72689,Sizga yangi transfer keldi 280 000. Qabul qiling http://uz-confirm.com/673650 ?,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72690,Hisobingizdan 217 000 yechildi. Bekor qilish https://t.me/prize_bot/732671 :),uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72691,Click: To'lov xatosi. Kartani qayta bog'lang http://pay-check.net/329563 (,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72693,Click: To'lov xatosi. Kartani qayta bog'lang http://uz-confirm.com/738773 OK,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72694,Sizga yangi transfer keldi 339 000. Qabul qiling http://click-safety.uz/127302 O,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72697,Click: To'lov xatosi. Kartani qayta bog'lang http://click-safety.uz/545870 OK,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72701,Hisobingizdan 547 000 yechildi. Bekor qilish http://uz-confirm.com/156274!!,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72702,Click: To'lov xatosi. Kartani qayta bog'lang http://uz-confirm.com/10233,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72703,Hisobingizdan 152 000 yechildi. Bekor qilish https://t.me/prize_bot/783223 -,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72709,Hisobingizdan 280 000 yechildi. Bekor qilish http://pay-check.net/927148 (,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72712,Hisobingizdan 733 000 yechildi. Bekor qilish https://t.me/prize_bot/983534!,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72713,Hisobingizdan 273 000 yechildi. Bekor qilish https://bit.ly/claim-20381 👍,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72714,Sizga yangi transfer keldi 511 000. Qabul qiling https://bit.ly/claim-973502 OK,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72716,Sizga yangi transfer keldi 428 000. Qabul qiling http://pay-check.net/731966.,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72718,Click: To'lov xatosi. Kartani qayta bog'lang https://bit.ly/claim-464044 :),en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72719,Sizga yangi transfer keldi 161 000. Qabul qiling https://bit.ly/claim-32875 OK,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72722,Sizga yangi transfer keldi 339 000. Qabul qiling http://click-safety.uz/694062 ?,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72723,Click: To'lov xatosi. Kartani qayta bog'lang https://bit.ly/claim-711083 OK,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72724,Hisobingizdan 417 000 yechildi. Bekor qilish https://bit.ly/claim-976084 (,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72725,Davlat subsidiyasi uchun ariza qoldiring https://bit.ly/claim-523934...,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72726,Davlat subsidiyasi uchun ariza qoldiring https://bit.ly/claim-702132...,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72727,Sizga yangi transfer keldi 294 000. Qabul qiling http://click-safety.uz/94461...,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72729,Davlat subsidiyasi uchun ariza qoldiring http://click-safety.uz/880673..,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72733,Hisobingizdan 167 000 yechildi. Bekor qilish http://uz-confirm.com/740651 ?,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72734,Sizga yangi transfer keldi 263 000. Qabul qiling http://uz-confirm.com/133676!!,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72740,Hisobingizdan 679 000 yechildi. Bekor qilish http://pay-check.net/97395..,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72742,Davlat subsidiyasi uchun ariza qoldiring http://pay-check.net/968693 (,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72743,Sizga yangi transfer keldi 619 000. Qabul qiling http://click-safety.uz/620300 -,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72746,Hisobingizdan 514 000 yechildi. Bekor qilish https://t.me/prize_bot/120231 👍,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72747,Click: To'lov xatosi. Kartani qayta bog'lang https://bit.ly/claim-168137 :),en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72749,Click: To'lov xatosi. Kartani qayta bog'lang http://uz-confirm.com/481996,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72750,Click: To'lov xatosi. Kartani qayta bog'lang http://click-safety.uz/842791...,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72751,Hisobingizdan 168 000 yechildi. Bekor qilish https://bit.ly/claim-912978 -,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72753,Davlat subsidiyasi uchun ariza qoldiring https://t.me/prize_bot/808766 :),en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72756,Hisobingizdan 258 000 yechildi. Bekor qilish http://uz-confirm.com/692493..,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72757,Click: To'lov xatosi. Kartani qayta bog'lang http://pay-check.net/659699 OK,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72758,Hisobingizdan 258 000 yechildi. Bekor qilish http://pay-check.net/683114 👍,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72759,Sizga yangi transfer keldi 679 000. Qabul qiling https://t.me/prize_bot/311660..,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72760,Davlat subsidiyasi uchun ariza qoldiring http://click-safety.uz/185153...,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72761,Click: To'lov xatosi. Kartani qayta bog'lang http://click-safety.uz/555121 ),en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72762,Davlat subsidiyasi uchun ariza qoldiring http://uz-confirm.com/813633 OK,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72763,Sizga yangi transfer keldi 243 000. Qabul qiling http://click-safety.uz/474414..,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72768,Hisobingizdan 879 000 yechildi. Bekor qilish https://t.me/prize_bot/292064..,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72769,Click: To'lov xatosi. Kartani qayta bog'lang http://pay-check.net/89299 ),en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72772,Click: To'lov xatosi. Kartani qayta bog'lang http://uz-confirm.com/23383..,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72773,Davlat subsidiyasi uchun ariza qoldiring http://pay-check.net/547095 (,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72776,Hisobingizdan 168 000 yechildi. Bekor qilish http://uz-confirm.com/745356!!,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72778,Click: To'lov xatosi. Kartani qayta bog'lang https://t.me/prize_bot/734184 :),en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72779,Hisobingizdan 884 000 yechildi. Bekor qilish https://bit.ly/claim-371219 ),uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72780,Click: To'lov xatosi. Kartani qayta bog'lang http://pay-check.net/673252 ?,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72782,Hisobingizdan 538 000 yechildi. Bekor qilish https://bit.ly/claim-589884.,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72785,Sizga yangi transfer keldi 802 000. Qabul qiling http://pay-check.net/402029.,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72787,Hisobingizdan 570 000 yechildi. Bekor qilish http://click-safety.uz/761828!!,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72792,Click: To'lov xatosi. Kartani qayta bog'lang http://uz-confirm.com/22223 👍,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72793,Click: To'lov xatosi. Kartani qayta bog'lang https://t.me/prize_bot/408290 :),en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72798,Click: To'lov xatosi. Kartani qayta bog'lang http://pay-check.net/79512,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72799,Sizga yangi transfer keldi 243 000. Qabul qiling https://bit.ly/claim-990119 -,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72800,Hisobingizdan 457 000 yechildi. Bekor qilish http://click-safety.uz/54711..,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72802,Hisobingizdan 84 000 yechildi. Bekor qilish http://click-safety.uz/341845.,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72806,Davlat subsidiyasi uchun ariza qoldiring https://bit.ly/claim-406348 ),en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72807,Click: To'lov xatosi. Kartani qayta bog'lang http://click-safety.uz/548687.,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72808,Click: To'lov xatosi. Kartani qayta bog'lang http://uz-confirm.com/938664 :),en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72809,Davlat subsidiyasi uchun ariza qoldiring https://bit.ly/claim-207625 (,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72810,Hisobingizdan 459 000 yechildi. Bekor qilish http://click-safety.uz/450418.,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72813,Davlat subsidiyasi uchun ariza qoldiring http://pay-check.net/975548 ?,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72815,Davlat subsidiyasi uchun ariza qoldiring https://bit.ly/claim-919971.,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72816,Davlat subsidiyasi uchun ariza qoldiring https://bit.ly/claim-895552 (,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72818,Hisobingizdan 225 000 yechildi. Bekor qilish https://t.me/prize_bot/859639..,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72820,Sizga yangi transfer keldi 884 000. Qabul qiling https://bit.ly/claim-307190...,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72821,Sizga yangi transfer keldi 760 000. Qabul qiling http://pay-check.net/190472 -,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72824,Sizga yangi transfer keldi 457 000. Qabul qiling https://bit.ly/claim-730538!!,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72825,Hisobingizdan 884 000 yechildi. Bekor qilish https://t.me/prize_bot/517918 ),uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72828,Click: To'lov xatosi. Kartani qayta bog'lang http://pay-check.net/991324 👍,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72830,Hisobingizdan 779 000 yechildi. Bekor qilish http://pay-check.net/565480,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72831,Click: To'lov xatosi. Kartani qayta bog'lang http://click-safety.uz/264442,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
72832,Hisobingizdan 273 000 yechildi. Bekor qilish http://pay-check.net/528506!,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72833,Hisobingizdan 816 000 yechildi. Bekor qilish https://bit.ly/claim-734906 (,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72834,Hisobingizdan 450 000 yechildi. Bekor qilish https://t.me/prize_bot/983937 ?,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
72835,Click: To'lov xatosi. Kartani qayta bog'lang https://bit.ly/claim-127560 (,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
