text,language_orig,source_dataset,original_label,normalized_text,source_lang_dataset,label_unified,language_detected,language_fixed,language_confidence,is_maj,lp,cp
Pul o'tkazib yubordim,en,master_semantic_dataset_v7.csv,SAFE|UNKNOWN,pul o'tkazib yubordim,en,SAFE,uz,uz,low,True,1,3
"Davlat tomonidan 4090,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://uz-yutuq.com/p=732080",uz,messages_cleaned_v5.csv,scam,"davlat tomonidan 4090,000 so'm kompensatsiya ajratildi. havola orqali tekshiring: https://uz-yutuq.com/p=732080",uz,DANGEROUS,en,en,low,True,2,3
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://bonus-uz.com/id/3549269,uz,messages_cleaned_v5.csv,scam,sizga davlat subsidiyasi ajratildi. olish uchun: http://bonus-uz.com/id/3549269,uz,DANGEROUS,en,en,low,True,2,3
Sizga davlat subsidiyasi ajratildi. Olish uchun: https://click-auth.uz/code=5162537,uz,messages_cleaned_v5.csv,scam,sizga davlat subsidiyasi ajratildi. olish uchun: https://click-auth.uz/code=5162537,uz,DANGEROUS,en,en,low,True,2,3
Pochtangiz bojxonada to'xtatildi. To'lov qiling: http://pochta-uz.com/track=1844365,uz,messages_cleaned_v5.csv,scam,pochtangiz bojxonada to'xtatildi. to'lov qiling: http://pochta-uz.com/track=1844365,uz,DANGEROUS,en,en,low,True,2,3
"Davlat tomonidan 1650,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://pochta-uz.com/track=9924372",uz,messages_cleaned_v5.csv,scam,"davlat tomonidan 1650,000 so'm kompensatsiya ajratildi. havola orqali tekshiring: http://pochta-uz.com/track=9924372",uz,DANGEROUS,en,en,low,True,2,3
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://bonus-uz.com/id/23739,uz,messages_cleaned_v5.csv,scam,sizga davlat subsidiyasi ajratildi. olish uchun: http://bonus-uz.com/id/23739,uz,DANGEROUS,en,en,low,True,2,3
Sizga davlat subsidiyasi ajratildi. Olish uchun: https://uz-yutuq.com/p=876662,uz,messages_cleaned_v5.csv,scam,sizga davlat subsidiyasi ajratildi. olish uchun: https://uz-yutuq.com/p=876662,uz,DANGEROUS,en,en,low,True,2,3
"Davlat tomonidan 2630,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://18plus-video.apk/q=4800621",uz,messages_cleaned_v5.csv,scam,"davlat tomonidan 2630,000 so'm kompensatsiya ajratildi. havola orqali tekshiring: http://18plus-video.apk/q=4800621",uz,DANGEROUS,en,en,low,True,2,3
Pochtangiz bojxonada to'xtatildi. To'lov qiling: http://bonus-uz.com/id/4568152,uz,messages_cleaned_v5.csv,scam,pochtangiz bojxonada to'xtatildi. to'lov qiling: http://bonus-uz.com/id/4568152,uz,DANGEROUS,en,en,low,True,2,3
Pochtangiz bojxonada to'xtatildi. To'lov qiling: https://t.me/premium_uz_bot?ref=2365244,uz,messages_cleaned_v5.csv,scam,pochtangiz bojxonada to'xtatildi. to'lov qiling: https://t.me/premium_uz_bot?ref=2365244,uz,DANGEROUS,en,en,low,True,2,3
"Davlat tomonidan 3280,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://pochta-uz.com/track=7245295",uz,messages_cleaned_v5.csv,scam,"davlat tomonidan 3280,000 so'm kompensatsiya ajratildi. havola orqali tekshiring: http://pochta-uz.com/track=7245295",uz,DANGEROUS,en,en,low,True,2,3
Pochtangiz bojxonada to'xtatildi. To'lov qiling: http://bonus-uz.com/id/9460128,uz,messages_cleaned_v5.csv,scam,pochtangiz bojxonada to'xtatildi. to'lov qiling: http://bonus-uz.com/id/9460128,uz,DANGEROUS,en,en,low,True,2,3
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: https://uz-yutuq.com/p=8417669,uz,messages_cleaned_v5.csv,scam,uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? botga kiring: https://uz-yutuq.com/p=8417669,uz,DANGEROUS,en,en,low,True,2,3
"Kriptovalyuta sarmoya qilib kuniga 850,000 so'm toping: http://bonus-uz.com/id/7947968",uz,messages_cleaned_v5.csv,scam,"kriptovalyuta sarmoya qilib kuniga 850,000 so'm toping: http://bonus-uz.com/id/7947968",uz,DANGEROUS,en,en,low,True,2,3
Telegram premium sovg'a olish uchun botga kiring: https://click-auth.uz/code=8340874,uz,messages_cleaned_v5.csv,scam,telegram premium sovg'a olish uchun botga kiring: https://click-auth.uz/code=8340874,uz,DANGEROUS,en,en,low,True,2,3
Telegram premium sovg'a olish uchun botga kiring: http://bonus-uz.com/id/9449632,uz,messages_cleaned_v5.csv,scam,telegram premium sovg'a olish uchun botga kiring: http://bonus-uz.com/id/9449632,uz,DANGEROUS,en,en,low,True,2,3
"Davlat tomonidan 1360,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://pochta-uz.com/track=1494047",uz,messages_cleaned_v5.csv,scam,"davlat tomonidan 1360,000 so'm kompensatsiya ajratildi. havola orqali tekshiring: http://pochta-uz.com/track=1494047",uz,DANGEROUS,en,en,low,True,2,3
Sizga davlat subsidiyasi ajratildi. Olish uchun: https://uz-yutuq.com/p=2481199,uz,messages_cleaned_v5.csv,scam,sizga davlat subsidiyasi ajratildi. olish uchun: https://uz-yutuq.com/p=2481199,uz,DANGEROUS,en,en,low,True,2,3
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: http://pochta-uz.com/track=8992883,uz,messages_cleaned_v5.csv,scam,uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? botga kiring: http://pochta-uz.com/track=8992883,uz,DANGEROUS,en,en,low,True,2,3
Pochtangiz bojxonada to'xtatildi. To'lov qiling: http://bit.ly/uz-5862230,uz,messages_cleaned_v5.csv,scam,pochtangiz bojxonada to'xtatildi. to'lov qiling: http://bit.ly/uz-5862230,uz,DANGEROUS,en,en,low,True,2,3
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://bonus-uz.com/id/1976078,uz,messages_cleaned_v5.csv,scam,sizga davlat subsidiyasi ajratildi. olish uchun: http://bonus-uz.com/id/1976078,uz,DANGEROUS,en,en,low,True,2,3
"Kriptovalyuta sarmoya qilib kuniga 3770,000 so'm toping: https://click-auth.uz/code=9743600",uz,messages_cleaned_v5.csv,scam,"kriptovalyuta sarmoya qilib kuniga 3770,000 so'm toping: https://click-auth.uz/code=9743600",uz,DANGEROUS,en,en,low,True,2,3
"Davlat tomonidan 1870,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://click-auth.uz/code=7926307",uz,messages_cleaned_v5.csv,scam,"davlat tomonidan 1870,000 so'm kompensatsiya ajratildi. havola orqali tekshiring: https://click-auth.uz/code=7926307",uz,DANGEROUS,en,en,low,True,2,3
Telegram premium sovg'a olish uchun botga kiring: https://click-auth.uz/code=3826587,uz,messages_cleaned_v5.csv,scam,telegram premium sovg'a olish uchun botga kiring: https://click-auth.uz/code=3826587,uz,DANGEROUS,en,en,low,True,2,3
"Davlat tomonidan 2020,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://pochta-uz.com/track=5199404",uz,messages_cleaned_v5.csv,scam,"davlat tomonidan 2020,000 so'm kompensatsiya ajratildi. havola orqali tekshiring: http://pochta-uz.com/track=5199404",uz,DANGEROUS,en,en,low,True,2,3
Telegram premium sovg'a olish uchun botga kiring: http://18plus-video.apk/q=3474300,uz,messages_cleaned_v5.csv,scam,telegram premium sovg'a olish uchun botga kiring: http://18plus-video.apk/q=3474300,uz,DANGEROUS,en,en,low,True,2,3
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://bit.ly/uz-5641996,uz,messages_cleaned_v5.csv,scam,sizga davlat subsidiyasi ajratildi. olish uchun: http://bit.ly/uz-5641996,uz,DANGEROUS,en,en,low,True,2,3
Sizga davlat subsidiyasi ajratildi. Olish uchun: https://t.me/premium_uz_bot?ref=859873,uz,messages_cleaned_v5.csv,scam,sizga davlat subsidiyasi ajratildi. olish uchun: https://t.me/premium_uz_bot?ref=859873,uz,DANGEROUS,en,en,low,True,2,3
"Davlat tomonidan 3230,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://t.me/premium_uz_bot?ref=4284151",uz,messages_cleaned_v5.csv,scam,"davlat tomonidan 3230,000 so'm kompensatsiya ajratildi. havola orqali tekshiring: https://t.me/premium_uz_bot?ref=4284151",uz,DANGEROUS,en,en,low,True,2,3
"Davlat tomonidan 4090,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://click-auth.uz/code=6446297",uz,messages_cleaned_v5.csv,scam,"davlat tomonidan 4090,000 so'm kompensatsiya ajratildi. havola orqali tekshiring: https://click-auth.uz/code=6446297",uz,DANGEROUS,en,en,low,True,2,3
Telegram premium sovg'a olish uchun botga kiring: https://click-auth.uz/code=210673,uz,messages_cleaned_v5.csv,scam,telegram premium sovg'a olish uchun botga kiring: https://click-auth.uz/code=210673,uz,DANGEROUS,en,en,low,True,2,3
Telegram premium sovg'a olish uchun botga kiring: https://click-auth.uz/code=6891750,uz,messages_cleaned_v5.csv,scam,telegram premium sovg'a olish uchun botga kiring: https://click-auth.uz/code=6891750,uz,DANGEROUS,en,en,low,True,2,3
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://bonus-uz.com/id/5875386,uz,messages_cleaned_v5.csv,scam,sizga davlat subsidiyasi ajratildi. olish uchun: http://bonus-uz.com/id/5875386,uz,DANGEROUS,en,en,low,True,2,3
Telegram premium sovg'a olish uchun botga kiring: http://bonus-uz.com/id/3833227,uz,messages_cleaned_v5.csv,scam,telegram premium sovg'a olish uchun botga kiring: http://bonus-uz.com/id/3833227,uz,DANGEROUS,en,en,low,True,2,3
Pochtangiz bojxonada to'xtatildi. To'lov qiling: http://pochta-uz.com/track=5875455,uz,messages_cleaned_v5.csv,scam,pochtangiz bojxonada to'xtatildi. to'lov qiling: http://pochta-uz.com/track=5875455,uz,DANGEROUS,en,en,low,True,2,3
"Kriptovalyuta sarmoya qilib kuniga 360,000 so'm toping: http://18plus-video.apk/q=3992393",uz,messages_cleaned_v5.csv,scam,"kriptovalyuta sarmoya qilib kuniga 360,000 so'm toping: http://18plus-video.apk/q=3992393",uz,DANGEROUS,en,en,low,True,2,3
Sizga davlat subsidiyasi ajratildi. Olish uchun: https://uz-yutuq.com/p=8106853,uz,messages_cleaned_v5.csv,scam,sizga davlat subsidiyasi ajratildi. olish uchun: https://uz-yutuq.com/p=8106853,uz,DANGEROUS,en,en,low,True,2,3
"Davlat tomonidan 2420,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://pochta-uz.com/track=7368553",uz,messages_cleaned_v5.csv,scam,"davlat tomonidan 2420,000 so'm kompensatsiya ajratildi. havola orqali tekshiring: http://pochta-uz.com/track=7368553",uz,DANGEROUS,en,en,low,True,2,3
Pochtangiz bojxonada to'xtatildi. To'lov qiling: https://uz-yutuq.com/p=8124078,uz,messages_cleaned_v5.csv,scam,pochtangiz bojxonada to'xtatildi. to'lov qiling: https://uz-yutuq.com/p=8124078,uz,DANGEROUS,en,en,low,True,2,3
Telegram premium sovg'a olish uchun botga kiring: https://t.me/premium_uz_bot?ref=2977919,uz,messages_cleaned_v5.csv,scam,telegram premium sovg'a olish uchun botga kiring: https://t.me/premium_uz_bot?ref=2977919,uz,DANGEROUS,en,en,low,True,2,3
Pochtangiz bojxonada to'xtatildi. To'lov qiling: https://t.me/premium_uz_bot?ref=5706418,uz,messages_cleaned_v5.csv,scam,pochtangiz bojxonada to'xtatildi. to'lov qiling: https://t.me/premium_uz_bot?ref=5706418,uz,DANGEROUS,en,en,low,True,2,3
Telegram premium sovg'a olish uchun botga kiring: http://pochta-uz.com/track=1223845,uz,messages_cleaned_v5.csv,scam,telegram premium sovg'a olish uchun botga kiring: http://pochta-uz.com/track=1223845,uz,DANGEROUS,en,en,low,True,2,3
"Kriptovalyuta sarmoya qilib kuniga 410,000 so'm toping: http://bit.ly/uz-3168526",uz,messages_cleaned_v5.csv,scam,"kriptovalyuta sarmoya qilib kuniga 410,000 so'm toping: http://bit.ly/uz-3168526",uz,DANGEROUS,en,en,low,True,2,3
"Kriptovalyuta sarmoya qilib kuniga 2280,000 so'm toping: https://uz-yutuq.com/p=8325683",uz,messages_cleaned_v5.csv,scam,"kriptovalyuta sarmoya qilib kuniga 2280,000 so'm toping: https://uz-yutuq.com/p=8325683",uz,DANGEROUS,en,en,low,True,2,3
"Davlat tomonidan 2010,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://18plus-video.apk/q=9481779",uz,messages_cleaned_v5.csv,scam,"davlat tomonidan 2010,000 so'm kompensatsiya ajratildi. havola orqali tekshiring: http://18plus-video.apk/q=9481779",uz,DANGEROUS,en,en,low,True,2,3
Telegram premium sovg'a olish uchun botga kiring: https://click-auth.uz/code=1555916,uz,messages_cleaned_v5.csv,scam,telegram premium sovg'a olish uchun botga kiring: https://click-auth.uz/code=1555916,uz,DANGEROUS,en,en,low,True,2,3
Telegram premium sovg'a olish uchun botga kiring: http://bit.ly/uz-2488695,uz,messages_cleaned_v5.csv,scam,telegram premium sovg'a olish uchun botga kiring: http://bit.ly/uz-2488695,uz,DANGEROUS,en,en,low,True,2,3
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://18plus-video.apk/q=6194484,uz,messages_cleaned_v5.csv,scam,sizga davlat subsidiyasi ajratildi. olish uchun: http://18plus-video.apk/q=6194484,uz,DANGEROUS,en,en,low,True,2,3
"Davlat tomonidan 2280,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://bit.ly/uz-2439271",uz,messages_cleaned_v5.csv,scam,"davlat tomonidan 2280,000 so'm kompensatsiya ajratildi. havola orqali tekshiring: http://bit.ly/uz-2439271",uz,DANGEROUS,en,en,low,True,2,3
"Davlat tomonidan 3490,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://t.me/premium_uz_bot?ref=4570103",uz,messages_cleaned_v5.csv,scam,"davlat tomonidan 3490,000 so'm kompensatsiya ajratildi. havola orqali tekshiring: https://t.me/premium_uz_bot?ref=4570103",uz,DANGEROUS,en,en,low,True,2,3
Pochtangiz bojxonada to'xtatildi. To'lov qiling: http://bit.ly/uz-274545,uz,messages_cleaned_v5.csv,scam,pochtangiz bojxonada to'xtatildi. to'lov qiling: http://bit.ly/uz-274545,uz,DANGEROUS,en,en,low,True,2,3
"Davlat tomonidan 2860,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://t.me/premium_uz_bot?ref=3984604",uz,messages_cleaned_v5.csv,scam,"davlat tomonidan 2860,000 so'm kompensatsiya ajratildi. havola orqali tekshiring: https://t.me/premium_uz_bot?ref=3984604",uz,DANGEROUS,en,en,low,True,2,3
"Kriptovalyuta sarmoya qilib kuniga 900,000 so'm toping: http://18plus-video.apk/q=1603449",uz,messages_cleaned_v5.csv,scam,"kriptovalyuta sarmoya qilib kuniga 900,000 so'm toping: http://18plus-video.apk/q=1603449",uz,DANGEROUS,en,en,low,True,2,3
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://18plus-video.apk/q=8800885,uz,messages_cleaned_v5.csv,scam,sizga davlat subsidiyasi ajratildi. olish uchun: http://18plus-video.apk/q=8800885,uz,DANGEROUS,en,en,low,True,2,3
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: http://bit.ly/uz-9585795,uz,messages_cleaned_v5.csv,scam,uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? botga kiring: http://bit.ly/uz-9585795,uz,DANGEROUS,en,en,low,True,2,3
"Davlat tomonidan 4840,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://bit.ly/uz-2787013",uz,messages_cleaned_v5.csv,scam,"davlat tomonidan 4840,000 so'm kompensatsiya ajratildi. havola orqali tekshiring: http://bit.ly/uz-2787013",uz,DANGEROUS,en,en,low,True,2,3
"Kriptovalyuta sarmoya qilib kuniga 3490,000 so'm toping: https://uz-yutuq.com/p=6112047",uz,messages_cleaned_v5.csv,scam,"kriptovalyuta sarmoya qilib kuniga 3490,000 so'm toping: https://uz-yutuq.com/p=6112047",uz,DANGEROUS,en,en,low,True,2,3
Telegram premium sovg'a olish uchun botga kiring: https://t.me/premium_uz_bot?ref=1831630,uz,messages_cleaned_v5.csv,scam,telegram premium sovg'a olish uchun botga kiring: https://t.me/premium_uz_bot?ref=1831630,uz,DANGEROUS,en,en,low,True,2,3
Pochtangiz bojxonada to'xtatildi. To'lov qiling: https://t.me/premium_uz_bot?ref=8839953,uz,messages_cleaned_v5.csv,scam,pochtangiz bojxonada to'xtatildi. to'lov qiling: https://t.me/premium_uz_bot?ref=8839953,uz,DANGEROUS,en,en,low,True,2,3
Pochtangiz bojxonada to'xtatildi. To'lov qiling: https://uz-yutuq.com/p=2667199,uz,messages_cleaned_v5.csv,scam,pochtangiz bojxonada to'xtatildi. to'lov qiling: https://uz-yutuq.com/p=2667199,uz,DANGEROUS,en,en,low,True,2,3
"Kriptovalyuta sarmoya qilib kuniga 410,000 so'm toping: http://pochta-uz.com/track=6112720",uz,messages_cleaned_v5.csv,scam,"kriptovalyuta sarmoya qilib kuniga 410,000 so'm toping: http://pochta-uz.com/track=6112720",uz,DANGEROUS,en,en,low,True,2,3
"Kriptovalyuta sarmoya qilib kuniga 900,000 so'm toping: http://bit.ly/uz-2908287",uz,messages_cleaned_v5.csv,scam,"kriptovalyuta sarmoya qilib kuniga 900,000 so'm toping: http://bit.ly/uz-2908287",uz,DANGEROUS,en,en,low,True,2,3
Pochtangiz bojxonada to'xtatildi. To'lov qiling: http://18plus-video.apk/q=1047865,uz,messages_cleaned_v5.csv,scam,pochtangiz bojxonada to'xtatildi. to'lov qiling: http://18plus-video.apk/q=1047865,uz,DANGEROUS,en,en,low,True,2,3
"Kriptovalyuta sarmoya qilib kuniga 2450,000 so'm toping: https://click-auth.uz/code=4135915",uz,messages_cleaned_v5.csv,scam,"kriptovalyuta sarmoya qilib kuniga 2450,000 so'm toping: https://click-auth.uz/code=4135915",uz,DANGEROUS,en,en,low,True,2,3
Telegram premium sovg'a olish uchun botga kiring: http://pochta-uz.com/track=9830879,uz,messages_cleaned_v5.csv,scam,telegram premium sovg'a olish uchun botga kiring: http://pochta-uz.com/track=9830879,uz,DANGEROUS,en,en,low,True,2,3
Sizga davlat subsidiyasi ajratildi. Olish uchun: https://uz-yutuq.com/p=7470960,uz,messages_cleaned_v5.csv,scam,sizga davlat subsidiyasi ajratildi. olish uchun: https://uz-yutuq.com/p=7470960,uz,DANGEROUS,en,en,low,True,2,3
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://18plus-video.apk/q=1567790,uz,messages_cleaned_v5.csv,scam,sizga davlat subsidiyasi ajratildi. olish uchun: http://18plus-video.apk/q=1567790,uz,DANGEROUS,en,en,low,True,2,3
Sizga davlat subsidiyasi ajratildi. Olish uchun: https://uz-yutuq.com/p=5707170,uz,messages_cleaned_v5.csv,scam,sizga davlat subsidiyasi ajratildi. olish uchun: https://uz-yutuq.com/p=5707170,uz,DANGEROUS,en,en,low,True,2,3
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://bonus-uz.com/id/6853358,uz,messages_cleaned_v5.csv,scam,sizga davlat subsidiyasi ajratildi. olish uchun: http://bonus-uz.com/id/6853358,uz,DANGEROUS,en,en,low,True,2,3
Sizga davlat subsidiyasi ajratildi. Olish uchun: https://uz-yutuq.com/p=7835068,uz,messages_cleaned_v5.csv,scam,sizga davlat subsidiyasi ajratildi. olish uchun: https://uz-yutuq.com/p=7835068,uz,DANGEROUS,en,en,low,True,2,3
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: http://pochta-uz.com/track=3098143,uz,messages_cleaned_v5.csv,scam,uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? botga kiring: http://pochta-uz.com/track=3098143,uz,DANGEROUS,en,en,low,True,2,3
"Davlat tomonidan 2630,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://t.me/premium_uz_bot?ref=2336894",uz,messages_cleaned_v5.csv,scam,"davlat tomonidan 2630,000 so'm kompensatsiya ajratildi. havola orqali tekshiring: https://t.me/premium_uz_bot?ref=2336894",uz,DANGEROUS,en,en,low,True,2,3
Sizga davlat subsidiyasi ajratildi. Olish uchun: https://uz-yutuq.com/p=2168618,uz,messages_cleaned_v5.csv,scam,sizga davlat subsidiyasi ajratildi. olish uchun: https://uz-yutuq.com/p=2168618,uz,DANGEROUS,en,en,low,True,2,3
"Kriptovalyuta sarmoya qilib kuniga 2420,000 so'm toping: http://pochta-uz.com/track=2316729",uz,messages_cleaned_v5.csv,scam,"kriptovalyuta sarmoya qilib kuniga 2420,000 so'm toping: http://pochta-uz.com/track=2316729",uz,DANGEROUS,en,en,low,True,2,3
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: https://t.me/premium_uz_bot?ref=3632106,uz,messages_cleaned_v5.csv,scam,uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? botga kiring: https://t.me/premium_uz_bot?ref=3632106,uz,DANGEROUS,en,en,low,True,2,3
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: https://click-auth.uz/code=8540886,uz,messages_cleaned_v5.csv,scam,uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? botga kiring: https://click-auth.uz/code=8540886,uz,DANGEROUS,en,en,low,True,2,3
Sizga yangi transfer keldi 54 000. Qabul qiling http://click-safety.uz/927633 -,uz,messages_cleaned_v6.csv,scam,sizga yangi transfer keldi 54 000. qabul qiling http://click-safety.uz/927633 -,uz,DANGEROUS,en,en,low,True,2,3
Davlat subsidiyasi uchun ariza qoldiring https://t.me/prize_bot/437623!!,uz,messages_cleaned_v6.csv,scam,davlat subsidiyasi uchun ariza qoldiring https://t.me/prize_bot/437623!!,uz,DANGEROUS,en,en,low,True,2,3
Sizga yangi transfer keldi 752 000. Qabul qiling http://pay-check.net/411271 :),uz,messages_cleaned_v6.csv,scam,sizga yangi transfer keldi 752 000. qabul qiling http://pay-check.net/411271 :),uz,DANGEROUS,en,en,low,True,2,3
Davlat subsidiyasi uchun ariza qoldiring http://pay-check.net/148569 -,uz,messages_cleaned_v6.csv,scam,davlat subsidiyasi uchun ariza qoldiring http://pay-check.net/148569 -,uz,DANGEROUS,en,en,low,True,2,3
Davlat subsidiyasi uchun ariza qoldiring https://t.me/prize_bot/42706 :),uz,messages_cleaned_v6.csv,scam,davlat subsidiyasi uchun ariza qoldiring https://t.me/prize_bot/42706 :),uz,DANGEROUS,en,en,low,True,2,3
Davlat subsidiyasi uchun ariza qoldiring https://t.me/prize_bot/797936 OK,uz,messages_cleaned_v6.csv,scam,davlat subsidiyasi uchun ariza qoldiring https://t.me/prize_bot/797936 ok,uz,DANGEROUS,en,en,low,True,2,3
Davlat subsidiyasi uchun ariza qoldiring http://uz-confirm.com/86104 ),uz,messages_cleaned_v6.csv,scam,davlat subsidiyasi uchun ariza qoldiring http://uz-confirm.com/86104 ),uz,DANGEROUS,en,en,low,True,2,3
Sizga yangi transfer keldi 459 000. Qabul qiling http://click-safety.uz/394020 -,uz,messages_cleaned_v6.csv,scam,sizga yangi transfer keldi 459 000. qabul qiling http://click-safety.uz/394020 -,uz,DANGEROUS,en,en,low,True,2,3
Davlat subsidiyasi uchun ariza qoldiring http://uz-confirm.com/729111 -,uz,messages_cleaned_v6.csv,scam,davlat subsidiyasi uchun ariza qoldiring http://uz-confirm.com/729111 -,uz,DANGEROUS,en,en,low,True,2,3
