text,risk_label,intent_label,tags,language,source,clean_text
Hisobingizdan 3200000 so'm yechib olindi (Kod: 284). Agar bu siz bo'lmasangiz darhol tasdiqlang: https://uz-bank-cancel.com/verify/26,SUSPICIOUS,UNKNOWN,,uz,sms,hisobingizdan 3200000 so m yechib olindi kod 284 agar bu siz bo lmasangiz darhol tasdiqlang
Hisobingizdan 50000 so'm yechib olindi (Kod: 879). Agar bu siz bo'lmasangiz darhol tasdiqlang: bit.ly/refund-uz/27,SUSPICIOUS,UNKNOWN,,uz,sms,hisobingizdan 50000 so m yechib olindi kod 879 agar bu siz bo lmasangiz darhol tasdiqlang bit ly refund uz 27
Hisobingizdan 1500000 so'm yechib olindi (Kod: 794). Agar bu siz bo'lmasangiz darhol tasdiqlang: https://uz-bank-cancel.com/verify/28,SUSPICIOUS,UNKNOWN,,uz,sms,hisobingizdan 1500000 so m yechib olindi kod 794 agar bu siz bo lmasangiz darhol tasdiqlang
Hisobingizdan 3200000 so'm yechib olindi (Kod: 128). Agar bu siz bo'lmasangiz darhol tasdiqlang: https://uz-bank-cancel.com/verify/29,SUSPICIOUS,UNKNOWN,,uz,sms,hisobingizdan 3200000 so m yechib olindi kod 128 agar bu siz bo lmasangiz darhol tasdiqlang
Hisobingizdan 980000 so'm yechib olindi (Kod: 199). Agar bu siz bo'lmasangiz darhol tasdiqlang: https://uz-bank-cancel.com/verify/30,SUSPICIOUS,UNKNOWN,,uz,sms,hisobingizdan 980000 so m yechib olindi kod 199 agar bu siz bo lmasangiz darhol tasdiqlang
Hisobingizdan 50000 so'm yechib olindi (Kod: 582). Agar bu siz bo'lmasangiz darhol tasdiqlang: https://uz-bank-cancel.com/verify/31,SUSPICIOUS,UNKNOWN,,uz,sms,hisobingizdan 50000 so m yechib olindi kod 582 agar bu siz bo lmasangiz darhol tasdiqlang
Hisobingizdan 50000 so'm yechib olindi (Kod: 652). Agar bu siz bo'lmasangiz darhol tasdiqlang: https://uz-bank-cancel.com/verify/32,SUSPICIOUS,UNKNOWN,,uz,sms,hisobingizdan 50000 so m yechib olindi kod 652 agar bu siz bo lmasangiz darhol tasdiqlang
Hisobingizdan 980000 so'm yechib olindi (Kod: 588). Agar bu siz bo'lmasangiz darhol tasdiqlang: bit.ly/refund-uz/33,SUSPICIOUS,UNKNOWN,,uz,sms,hisobingizdan 980000 so m yechib olindi kod 588 agar bu siz bo lmasangiz darhol tasdiqlang bit ly refund uz 33
Hisobingizdan 50000 so'm yechib olindi (Kod: 143). Agar bu siz bo'lmasangiz darhol tasdiqlang: http://bekor-uz.com/34,SUSPICIOUS,UNKNOWN,,uz,sms,hisobingizdan 50000 so m yechib olindi kod 143 agar bu siz bo lmasangiz darhol tasdiqlang
Hisobingizdan 1500000 so'm yechib olindi (Kod: 192). Agar bu siz bo'lmasangiz darhol tasdiqlang: http://bekor-uz.com/35,SUSPICIOUS,UNKNOWN,,uz,sms,hisobingizdan 1500000 so m yechib olindi kod 192 agar bu siz bo lmasangiz darhol tasdiqlang
Hisobingizdan 50000 so'm yechib olindi (Kod: 253). Agar bu siz bo'lmasangiz darhol tasdiqlang: bit.ly/refund-uz/36,SUSPICIOUS,UNKNOWN,,uz,sms,hisobingizdan 50000 so m yechib olindi kod 253 agar bu siz bo lmasangiz darhol tasdiqlang bit ly refund uz 36
Hisobingizdan 3200000 so'm yechib olindi (Kod: 653). Agar bu siz bo'lmasangiz darhol tasdiqlang: bit.ly/refund-uz/37,SUSPICIOUS,UNKNOWN,,uz,sms,hisobingizdan 3200000 so m yechib olindi kod 653 agar bu siz bo lmasangiz darhol tasdiqlang bit ly refund uz 37
Hisobingizdan 3200000 so'm yechib olindi (Kod: 797). Agar bu siz bo'lmasangiz darhol tasdiqlang: http://bekor-uz.com/38,SUSPICIOUS,UNKNOWN,,uz,sms,hisobingizdan 3200000 so m yechib olindi kod 797 agar bu siz bo lmasangiz darhol tasdiqlang
Hisobingizdan 980000 so'm yechib olindi (Kod: 535). Agar bu siz bo'lmasangiz darhol tasdiqlang: bit.ly/refund-uz/39,SUSPICIOUS,UNKNOWN,,uz,sms,hisobingizdan 980000 so m yechib olindi kod 535 agar bu siz bo lmasangiz darhol tasdiqlang bit ly refund uz 39
Hisobingizdan 50000 so'm yechib olindi (Kod: 520). Agar bu siz bo'lmasangiz darhol tasdiqlang: https://uz-bank-cancel.com/verify/40,SUSPICIOUS,UNKNOWN,,uz,sms,hisobingizdan 50000 so m yechib olindi kod 520 agar bu siz bo lmasangiz darhol tasdiqlang
Hisobingizdan 1500000 so'm yechib olindi (Kod: 758). Agar bu siz bo'lmasangiz darhol tasdiqlang: bit.ly/refund-uz/41,SUSPICIOUS,UNKNOWN,,uz,sms,hisobingizdan 1500000 so m yechib olindi kod 758 agar bu siz bo lmasangiz darhol tasdiqlang bit ly refund uz 41
Hisobingizdan 980000 so'm yechib olindi (Kod: 784). Agar bu siz bo'lmasangiz darhol tasdiqlang: http://bekor-uz.com/42,SUSPICIOUS,UNKNOWN,,uz,sms,hisobingizdan 980000 so m yechib olindi kod 784 agar bu siz bo lmasangiz darhol tasdiqlang
Hisobingizdan 50000 so'm yechib olindi (Kod: 479). Agar bu siz bo'lmasangiz darhol tasdiqlang: https://uz-bank-cancel.com/verify/43,SUSPICIOUS,UNKNOWN,,uz,sms,hisobingizdan 50000 so m yechib olindi kod 479 agar bu siz bo lmasangiz darhol tasdiqlang
Hisobingizdan 1500000 so'm yechib olindi (Kod: 816). Agar bu siz bo'lmasangiz darhol tasdiqlang: http://bekor-uz.com/44,SUSPICIOUS,UNKNOWN,,uz,sms,hisobingizdan 1500000 so m yechib olindi kod 816 agar bu siz bo lmasangiz darhol tasdiqlang
Hisobingizdan 1500000 so'm yechib olindi (Kod: 591). Agar bu siz bo'lmasangiz darhol tasdiqlang: https://uz-bank-cancel.com/verify/45,SUSPICIOUS,UNKNOWN,,uz,sms,hisobingizdan 1500000 so m yechib olindi kod 591 agar bu siz bo lmasangiz darhol tasdiqlang
Hisobingizdan 1500000 so'm yechib olindi (Kod: 965). Agar bu siz bo'lmasangiz darhol tasdiqlang: http://bekor-uz.com/46,SUSPICIOUS,UNKNOWN,,uz,sms,hisobingizdan 1500000 so m yechib olindi kod 965 agar bu siz bo lmasangiz darhol tasdiqlang
Hisobingizdan 50000 so'm yechib olindi (Kod: 700). Agar bu siz bo'lmasangiz darhol tasdiqlang: https://uz-bank-cancel.com/verify/47,SUSPICIOUS,UNKNOWN,,uz,sms,hisobingizdan 50000 so m yechib olindi kod 700 agar bu siz bo lmasangiz darhol tasdiqlang
Hisobingizdan 50000 so'm yechib olindi (Kod: 877). Agar bu siz bo'lmasangiz darhol tasdiqlang: http://bekor-uz.com/48,SUSPICIOUS,UNKNOWN,,uz,sms,hisobingizdan 50000 so m yechib olindi kod 877 agar bu siz bo lmasangiz darhol tasdiqlang
Hisobingizdan 980000 so'm yechib olindi (Kod: 832). Agar bu siz bo'lmasangiz darhol tasdiqlang: https://uz-bank-cancel.com/verify/49,SUSPICIOUS,UNKNOWN,,uz,sms,hisobingizdan 980000 so m yechib olindi kod 832 agar bu siz bo lmasangiz darhol tasdiqlang
"Yangi qurilmadan (iPhone 13, Tashkent) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: https://profil-tasdiq.com/sms?id=0",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan iphone 13 tashkent hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (iPhone 13, Tashkent) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: http://xavfsizlik.uz/tasdiq?id=1",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan iphone 13 tashkent hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (Windows PC, Samarkand) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: https://profil-tasdiq.com/sms?id=2",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan windows pc samarkand hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (Redmi Note, Moscow) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: bit.ly/xavf-uz?id=3",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan redmi note moscow hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi bit ly xavf uz id 3
"Yangi qurilmadan (iPhone 13, Tashkent) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: https://profil-tasdiq.com/sms?id=4",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan iphone 13 tashkent hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (Windows PC, Tashkent) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: http://xavfsizlik.uz/tasdiq?id=5",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan windows pc tashkent hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (MacBook, Samarkand) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: bit.ly/xavf-uz?id=6",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan macbook samarkand hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi bit ly xavf uz id 6
"Yangi qurilmadan (Windows PC, Moscow) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: bit.ly/xavf-uz?id=7",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan windows pc moscow hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi bit ly xavf uz id 7
"Yangi qurilmadan (Samsung Galaxy, Tashkent) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: https://profil-tasdiq.com/sms?id=8",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan samsung galaxy tashkent hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (iPhone 13, Moscow) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: https://profil-tasdiq.com/sms?id=9",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan iphone 13 moscow hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (Windows PC, Samarkand) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: http://xavfsizlik.uz/tasdiq?id=10",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan windows pc samarkand hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (iPhone 13, Samarkand) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: https://profil-tasdiq.com/sms?id=11",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan iphone 13 samarkand hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (MacBook, Samarkand) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: https://profil-tasdiq.com/sms?id=12",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan macbook samarkand hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (MacBook, Almaty) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: http://xavfsizlik.uz/tasdiq?id=13",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan macbook almaty hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (Samsung Galaxy, Moscow) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: http://xavfsizlik.uz/tasdiq?id=14",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan samsung galaxy moscow hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (Windows PC, Tashkent) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: http://xavfsizlik.uz/tasdiq?id=15",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan windows pc tashkent hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (Redmi Note, Samarkand) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: http://xavfsizlik.uz/tasdiq?id=16",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan redmi note samarkand hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (MacBook, Moscow) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: https://profil-tasdiq.com/sms?id=17",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan macbook moscow hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (Redmi Note, Samarkand) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: https://profil-tasdiq.com/sms?id=18",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan redmi note samarkand hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (iPhone 13, Moscow) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: bit.ly/xavf-uz?id=19",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan iphone 13 moscow hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi bit ly xavf uz id 19
"Yangi qurilmadan (iPhone 13, Tashkent) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: bit.ly/xavf-uz?id=20",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan iphone 13 tashkent hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi bit ly xavf uz id 20
"Yangi qurilmadan (iPhone 13, Almaty) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: bit.ly/xavf-uz?id=21",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan iphone 13 almaty hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi bit ly xavf uz id 21
"Yangi qurilmadan (iPhone 13, Samarkand) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: https://profil-tasdiq.com/sms?id=22",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan iphone 13 samarkand hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (MacBook, Samarkand) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: bit.ly/xavf-uz?id=23",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan macbook samarkand hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi bit ly xavf uz id 23
"Yangi qurilmadan (Samsung Galaxy, Samarkand) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: bit.ly/xavf-uz?id=24",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan samsung galaxy samarkand hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi bit ly xavf uz id 24
"Yangi qurilmadan (Windows PC, Almaty) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: https://profil-tasdiq.com/sms?id=25",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan windows pc almaty hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (iPhone 13, Moscow) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: http://xavfsizlik.uz/tasdiq?id=26",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan iphone 13 moscow hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (Windows PC, Moscow) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: https://profil-tasdiq.com/sms?id=27",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan windows pc moscow hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (Samsung Galaxy, Almaty) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: bit.ly/xavf-uz?id=28",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan samsung galaxy almaty hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi bit ly xavf uz id 28
"Yangi qurilmadan (Samsung Galaxy, Tashkent) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: http://xavfsizlik.uz/tasdiq?id=29",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan samsung galaxy tashkent hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (MacBook, Moscow) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: bit.ly/xavf-uz?id=30",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan macbook moscow hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi bit ly xavf uz id 30
"Yangi qurilmadan (MacBook, Samarkand) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: https://profil-tasdiq.com/sms?id=31",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan macbook samarkand hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (MacBook, Moscow) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: https://profil-tasdiq.com/sms?id=32",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan macbook moscow hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (Windows PC, Samarkand) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: https://profil-tasdiq.com/sms?id=33",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan windows pc samarkand hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (MacBook, Tashkent) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: http://xavfsizlik.uz/tasdiq?id=34",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan macbook tashkent hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (Samsung Galaxy, Almaty) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: http://xavfsizlik.uz/tasdiq?id=35",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan samsung galaxy almaty hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (MacBook, Almaty) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: http://xavfsizlik.uz/tasdiq?id=36",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan macbook almaty hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (iPhone 13, Samarkand) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: bit.ly/xavf-uz?id=37",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan iphone 13 samarkand hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi bit ly xavf uz id 37
"Yangi qurilmadan (Windows PC, Samarkand) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: http://xavfsizlik.uz/tasdiq?id=38",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan windows pc samarkand hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (Windows PC, Almaty) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: https://profil-tasdiq.com/sms?id=39",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan windows pc almaty hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (Windows PC, Tashkent) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: http://xavfsizlik.uz/tasdiq?id=40",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan windows pc tashkent hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (Samsung Galaxy, Moscow) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: https://profil-tasdiq.com/sms?id=41",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan samsung galaxy moscow hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (MacBook, Almaty) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: bit.ly/xavf-uz?id=42",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan macbook almaty hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi bit ly xavf uz id 42
"Yangi qurilmadan (MacBook, Almaty) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: http://xavfsizlik.uz/tasdiq?id=43",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan macbook almaty hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (Redmi Note, Samarkand) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: bit.ly/xavf-uz?id=44",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan redmi note samarkand hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi bit ly xavf uz id 44
"Yangi qurilmadan (Windows PC, Almaty) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: bit.ly/xavf-uz?id=45",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan windows pc almaty hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi bit ly xavf uz id 45
"Yangi qurilmadan (iPhone 13, Samarkand) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: http://xavfsizlik.uz/tasdiq?id=46",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan iphone 13 samarkand hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (MacBook, Moscow) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: https://profil-tasdiq.com/sms?id=47",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan macbook moscow hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (iPhone 13, Tashkent) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: https://profil-tasdiq.com/sms?id=48",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan iphone 13 tashkent hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi
"Yangi qurilmadan (Windows PC, Samarkand) hisobingizga kirish aniqlandi. Xavfsizlik uchun tasdiqlash talab qilinadi: bit.ly/xavf-uz?id=49",SUSPICIOUS,UNKNOWN,,uz,sms,yangi qurilmadan windows pc samarkand hisobingizga kirish aniqlandi xavfsizlik uchun tasdiqlash talab qilinadi bit ly xavf uz id 49
Payme: Xavfsizlik tizimi yangilandi. Profilingizni himoyalash uchun qayta verifikatsiyadan o'ting: https://click-auth.uz/code/0,SUSPICIOUS,UNKNOWN,,en,sms,payme xavfsizlik tizimi yangilandi profilingizni himoyalash uchun qayta verifikatsiyadan o ting
